"S","A1","A2","P1","P2","R1","R2","t","Q","N"
26.2033873751303,1.11734171551648,-6.03778321230626,-0.0129140554818825,0.448505851930304,3.34718726274327,15.8575645814166,404,8,200
26.1615698166461,1.12049314006154,-6.03207091753783,-0.0129151604412885,0.410498295753906,3.3738518927012,15.9406045589146,405,8,200
26.1194489157654,1.12370795351132,-6.02585042325173,-0.0129160818070082,0.374195426407389,3.40078818895777,16.023261084162,406,8,200
26.0770135066283,1.1269864557143,-6.01914319989579,-0.0129168440380166,0.339634323041135,3.42799425373241,16.1055460409095,407,8,200
26.0342530030499,1.13032879453498,-6.0119710143845,-0.0129174693220263,0.306850491184046,3.45546807122178,16.1874718135011,408,8,200
25.9911574076434,1.13373496181512,-6.00435590628233,-0.0129179776681613,0.275877849397598,3.48320751026095,16.2690512585797,409,8,200
25.9477173190863,1.13720478993263,-5.99632016377834,-0.0129183870054833,0.246748718794637,3.51121032703836,16.3502976768916,410,8,200
25.9039239375764,1.14073794895621,-5.98788629949866,-0.0129187132867893,0.219493815378579,3.53947416785823,16.4312247852836,411,8,200
25.8597690685362,1.14433394439172,-5.97907702620414,-0.0129189705971311,0.194142245151283,3.56799657194458,16.5118466889815,412,8,200
25.815245124625,1.14799211551482,-5.96991523242002,-0.012919171266556,0.170721501930899,3.59677497428134,16.5921778542366,413,8,200
25.7703451261291,1.1517116342831,-5.96042395804504,-0.012919325986607,0.149257467814312,3.62580670848339,16.6722330814212,414,8,200
25.7250626998026,1.15549150481936,-5.95062636998642,-0.0129194439301705,0.129774416212556,3.65508900969347,16.7520274786504,415,8,200
25.6793920762361,1.15933056345716,-5.94054573786742,-0.0129195328743027,0.112295017381707,3.68461901750077,16.8315764360035,416,8,200
25.6333280858359,1.16322747933849,-5.93020540985275,-0.0129195993257176,0.0968403463663699,3.71439377887674,16.9108956004132,417,8,200
25.5868661534983,1.16718075555326,-5.91962878863686,-0.0129196486486651,0.0834298932678819,3.74441025112465,16.9900008512856,418,8,200
25.5400022920648,1.1711887308094,-5.90883930763863,-0.0129196851949725,0.0720815757448955,3.7746653048394,17.0689082769099,419,8,200
25.4927330946501,1.17524958162258,-5.89786040744519,-0.012919712436075,0.0628117536499737,3.80515572687456,17.1476341517112,420,8,200
25.4450557259293,1.17936132501416,-5.88671551254576,-0.0129197330968973,0.0556352457023189,3.83587822331425,17.2261949143937,421,8,200
25.3969679124777,1.18352182170624,-5.87542800839541,-0.0129197492914983,0.0505653480937404,3.86682942244731,17.3046071470189,422,8,200
25.3484679322527,1.18772877980277,-5.86402121884662,-0.0129197626604266,0.0476138549224414,3.89800587774217,17.3828875550549,423,8,200
25.299554603307,1.19197975894618,-5.85251838398489,-0.0129197745097731,0.0467910803471922,3.92940407082074,17.4610529484318,424,8,200
25.2502272718229,1.1962721749392,-5.84094263840301,-0.0129197859519442,0.0481058823529345,3.9610204144302,17.5391202236279,425,8,200
25.2004857995529,1.20060330482255,-5.8293169899463,-0.0129197980482076,0.0515656880178291,3.99285125541177,17.6171063468116,426,8,200
25.1503305507539,1.20497029239916,-5.81766429895942,-0.012919811953093,0.0571765201712144,4.02489287766597,17.6950283380557,427,8,200
25.0997623786939,1.20937015419697,-5.80600725806321,-0.0129198290607546,0.0649430253318609,4.05714150511395,17.7729032566364,428,8,200
25.048782611814,1.21379978586265,-5.79436837248789,-0.0129198511534239,0.0748685028162868,4.08959330465509,17.8507481874249,429,8,200
