"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
27.3127409214715,2.58494088294221,3.02368219905927,157.164196363178,0.000933997764480646,0,4.89777759979302,5.42492337778674,8,295,200
27.2559359910457,2.59028360913431,3.04050028744264,157.139724975797,0.000952527449452249,0,4.92912659405634,5.45078421315727,8,296,200
27.1989756474512,2.59587328751564,3.05757394833508,157.114873673409,0.00097107823381104,0,4.96017245634868,5.4766954656713,8,297,200
27.1418584084911,2.60171100089685,3.07490202289964,157.089639268214,0.000989636496782846,0,4.99091517803772,5.50266148060129,8,298,200
27.0845827919686,2.60779783208855,3.09248335229937,157.064018572414,0.00100818861759349,0,5.02135475049119,5.5286866032197,8,299,200
27.027147315687,2.61413486390139,3.11031677769732,157.038008398209,0.00102672097546881,0,5.05149116507677,5.55477517879902,8,300,200
26.9695504974493,2.62072317914598,3.12840114025655,157.011605557799,0.00104521994963461,0,5.08132441316217,5.58093155261171,8,301,200
26.911790855059,2.62756386063298,3.14673528114011,156.984806863386,0.00106367191931674,0,5.11085448611509,5.60716006993024,8,302,200
26.8538670863123,2.63465770077219,3.16531798079379,156.957609130237,0.00108206262707368,0,5.14008180377215,5.63346467224134,8,303,200
26.7957786089794,2.64200433037026,3.18414777679437,156.930009185881,0.00110037526879461,0,5.16900849984554,5.65984768588881,8,304,200
26.7375250208234,2.64960308983301,3.20322314600136,156.902003860915,0.00111859240370135,0,5.19763713651641,5.68631103343068,8,305,200
26.6791059196075,2.65745331956627,3.22254256527427,156.873589985936,0.00113669659101574,0,5.22597027596588,5.712856637425,8,306,200
26.6205209030951,2.66555435997586,3.24210451147261,156.844764391541,0.00115467038995962,0,5.25401048037507,5.73948642042982,8,307,200
26.5617695690494,2.67390555146762,3.2619074614559,156.815523908327,0.00117249635975482,0,5.28176031192509,5.76620230500319,8,308,200
26.5028515152336,2.68250623444738,3.28194989208365,156.785865366889,0.00119015705962319,0,5.30922233279708,5.79300621370314,8,309,200
26.4437665124669,2.69135542376418,3.30223018456362,156.755785733194,0.00120763432639282,0,5.33639954051393,5.81989993728687,8,310,200
26.3845150237912,2.70045083203995,3.32274633749648,156.725282514686,0.00122490710731695,0,5.36329667396555,5.84688473930817,8,311,200
26.3250976853047,2.70978984633988,3.34349625383118,156.694353354181,0.00124195362725509,0,5.38991890738365,5.87396175151995,8,312,200
26.2655151331052,2.7193698537291,3.36447783651663,156.662995894492,0.00125875211106675,0,5.4162714149999,5.90113210567514,8,313,200
26.2057680032907,2.72918824127279,3.38568898850177,156.631207778433,0.00127528078361142,0,5.44235937104601,5.92839693352667,8,314,200
26.1458569319592,2.7392423960361,3.40712761273552,156.598986648818,0.00129151786974863,0,5.46818794975366,5.95575736682745,8,315,200
26.0857825552087,2.7495297050842,3.4287916121668,156.566330148463,0.00130744159433788,0,5.49376232535455,5.98321453733043,8,316,200
26.0255457111688,2.76004726485464,3.45067872735548,156.533236146995,0.00132302947885473,0,5.51908794604975,6.01076963528099,8,317,200
25.9651480460966,2.77079100927465,3.47278604930514,156.4997034213,0.00133825623123903,0,5.54417135591787,6.03842408489455,8,318,200
25.9045914082809,2.78175658164381,3.4951105066303,156.465730975079,0.00135309585604668,0,5.5690193730069,6.06617936887896,8,319,200
25.8438776460106,2.79293962526175,3.51764902794548,156.431317812034,0.00136752235783359,0,5.59363881536484,6.0940369699421,8,320,200
25.7830086075745,2.80433578342808,3.5403985418652,156.396462935864,0.00138150974115565,0,5.61803650103969,6.12199837079186,8,321,200
25.7219861412614,2.81594069944241,3.56335597700397,156.36116535027,0.00139503201056877,0,5.64221924807944,6.1500650541361,8,322,200
25.6608123487263,2.82774970794522,3.5865180974226,156.325424411024,0.00140806241499589,0,5.66619406460727,6.17823888716438,8,323,200
25.5994903450889,2.83975690894049,3.60988100896697,156.289240882177,0.00142057118082808,0,5.68996871904715,6.20652327499302,8,324,200
25.5380234988353,2.85195609377307,3.63344065292926,156.252615879852,0.00143252777882346,0,5.71355116989824,6.23492200721999,8,325,200
25.4764151784514,2.86434105378782,3.65719297060166,156.215550520173,0.00144390167974013,0,5.73694937565968,6.26343887344331,8,326,200
25.4146687524232,2.87690558032959,3.68113390327633,156.17804591926,0.0014546623543362,0,5.76017129483064,6.29207766326096,8,327,200
25.3527875892365,2.88964346474324,3.70525939224545,156.140103193237,0.00146477927336979,0,5.78322488591026,6.32084216627093,8,328,200
25.2907750573775,2.9025484983736,3.72956537880121,156.101723458227,0.001474221907599,0,5.80611810739771,6.34973617207122,8,329,200
25.228634785756,2.91561418406118,3.75404759293159,156.062908379192,0.00148295881509758,0,5.8288590377578,6.37876390838545,8,330,200
25.1663714449787,2.92883287062898,3.77870091940789,156.023661816451,0.00149095490320179,0,5.85145623531811,6.40793135543972,8,331,200
25.1039899660762,2.94219661839567,3.80352003169724,155.983988179163,0.00149817416656354,0,5.87391837837186,6.43724493158576,8,332,200
25.0414952800791,2.95569748767987,3.82849960326676,155.943891876489,0.00150458059983472,0,5.89625414521228,6.46671105517531,8,333,200
24.9788923180182,2.96932753880026,3.85363430758356,155.903377317586,0.00151013819766722,0,5.91847221413261,6.4963361445601,8,334,200
24.916186010924,2.98307883207546,3.87891881811478,155.862448911615,0.00151481095471296,0,5.94058126342608,6.52612661809186,8,335,200
24.8533812898271,2.99694342782414,3.90434780832753,155.821111067735,0.00151856286562382,0,5.96258997138592,6.55608889412232,8,336,200
24.7904833083068,3.01091323049709,3.92991574718275,155.779368853281,0.00152135711318882,0,5.98450703976494,6.58622935327958,8,337,200
24.7274981101358,3.02497952107361,3.95561628561662,155.737229968292,0.00152315363274536,0,6.00634126415426,6.61655422529728,8,338,200
24.6644319616355,3.03913342466519,3.98144287005913,155.694702770983,0.00152391154776798,0,6.02810146360454,6.64706970218542,8,339,200
24.6012911291272,3.05336606638327,4.0073889469403,155.651795619569,0.00152358998173121,0,6.04979645716648,6.67778197595401,8,340,200
24.5380818789322,3.06766857133933,4.03344796269011,155.608516872265,0.00152214805810955,0,6.07143506389076,6.70869723861303,8,341,200
24.4748104773719,3.08203206464483,4.05961336373857,155.564874887287,0.00151954490037756,0,6.09302610282807,6.73982168217251,8,342,200
24.4114832749336,3.09644770794614,4.08587850329584,155.520877892486,0.00151573880210199,0,6.11457833802388,6.77116153862343,8,343,200
24.3481069587685,3.11090680902929,4.11223636169269,155.476533594255,0.00151068473721868,0,6.13610031350287,6.80272319988082,8,344,200
24.2846883001937,3.12540071221522,4.13867982604006,155.431849568624,0.00150433684975569,0,6.15760051828454,6.83451309784067,8,345,200
24.2212340705266,3.13992076182488,4.16520178344891,155.386833391624,0.0014966492837411,0,6.17908744138835,6.866537664399,8,346,200
24.1577510410843,3.15445830217921,4.19179512103016,155.341492639284,0.00148757618320298,0,6.20056957183379,6.89880333145182,8,347,200
24.0942459831841,3.16900467759916,4.21845272589477,155.295834887633,0.00147707169216941,0,6.22205539864035,6.93131653089513,8,348,200
24.0307256681431,3.18355123240565,4.24516748515368,155.249867712703,0.00146508995466845,0,6.24355341082749,6.96408369462494,8,349,200
23.9671968444965,3.19808942208325,4.27193226256583,155.203598504565,0.00145158423209503,0,6.26507195450873,6.9971113032518,8,350,200
23.9036661696518,3.21261114677093,4.29873982848227,155.157033909452,0.0014365042553114,0,6.28661880417362,7.03040603224443,8,351,200
23.8401402782341,3.22710841777125,4.32558292990205,155.110180387644,0.00141979887254666,0,6.30820159140574,7.06397460578606,8,352,200
23.7766258048689,3.2415732463868,4.35245431382421,155.063044399416,0.00140141693202991,0,6.32982794778866,7.09782374805996,8,353,200
23.7131293841814,3.25599764392016,4.3793467272478,155.015632405045,0.00138130728199026,0,6.35150550490598,7.13196018324937,8,354,200
23.6496576507969,3.27037362167389,4.40625291717188,154.967950864808,0.00135941877065681,0,6.37324189434127,7.16639063553754,8,355,200
23.5862172393409,3.28469319095059,4.43316563059549,154.920006238983,0.00133570024625865,0,6.39504474767811,7.20112182910772,8,356,200
23.5228147300981,3.29894855712066,4.46007755966094,154.871805054906,0.00131009975333106,0,6.41692145375201,7.23616034410645,8,357,200
23.4594564859918,3.31313270182596,4.48698117708353,154.823354108166,0.00128256212163402,0,6.4388784304062,7.27151218453346,8,358,200
23.3961488156049,3.32723880077618,4.51386890072182,154.774660261408,0.00125303137723367,0,6.46092185273586,7.30718321035172,8,359,200
23.33289802752,3.34126002968099,4.54073314843436,154.725730377282,0.00122145154619617,0,6.48305789583615,7.34317928152426,8,360,200
23.26971043032,3.3551895642501,4.56756633807972,154.676571318435,0.00118776665458765,0,6.50529273480224,7.37950625801407,8,361,200
23.2065923325878,3.36902058019318,4.59436088751645,154.627189947514,0.00115192072847428,0,6.5276325447293,7.41616999978416,8,362,200
23.143550042906,3.38274625321994,4.62110921460311,154.577593127169,0.0011138577939222,0,6.5500835007125,7.45317636679752,8,363,200
23.080589818459,3.39635993771017,4.64780371906095,154.527787925505,0.00107352126939846,0,6.57265148670875,7.49053089978974,8,364,200
23.0177177108372,3.40985570272412,4.674436728062,154.477782232472,0.00103085214297369,0,6.59534122212193,7.52823786258665,8,365,200
22.9549397202325,3.42322779599218,4.70100055064098,154.427584143477,0.000985790795119453,0,6.61815713521767,7.56630119978667,8,366,200
22.8922618468368,3.43647046524472,4.72748749583261,154.377201753928,0.000938277606307284,0,6.64110365426159,7.60472485598821,8,367,200
22.829690090842,3.44957795821209,4.75388987267161,154.326643159233,0.000888252957008727,0,6.66418520751932,7.6435127757897,8,368,200
22.7672304524399,3.46254452262468,4.7801999901927,154.275916454799,0.000835657227695324,0,6.68740622325648,7.68266890378955,8,369,200
22.704888777622,3.47536456310884,4.80641025434452,154.225030165184,0.000780430351005919,0,6.71077074733052,7.7221968190876,8,370,200
22.6426702955772,3.48803311187478,4.83251345873135,154.173994531545,0.000722510468248553,0,6.73428129596614,7.76209863878945,8,371,200
22.5805800812939,3.50054535802871,4.8585024938714,154.122820224188,0.000661835272898568,0,6.75794000297984,7.80237611450212,8,372,200
22.5186232097606,3.51289649067684,4.88437025028286,154.07151791342,0.000598342458431304,0,6.78174900218815,7.84303099783262,8,373,200
22.4568047559656,3.52508169892536,4.91010961848393,154.020098269547,0.000531969718322103,0,6.80571042740757,7.88406504038797,8,374,200
