P_nought, P_one, P_two, R_one, R_two, A_one, A_two, S,
-3.10484  , 47.18797  , 111.91687 , 0.112     , 51.88912  , -7e-05    , -0.00012  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.1111    , 51.89     , -7e-05    , -0.00012  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.11021   , 51.89088  , -7e-05    , -0.00012  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10933   , 51.89175  , -7e-05    , -0.00012  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10846   , 51.89262  , -7e-05    , -0.00012  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10759   , 51.89348  , -7e-05    , -0.00012  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10673   , 51.89433  , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10587   , 51.89517  , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10502   , 51.89601  , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10418   , 51.89684  , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10335   , 51.89767  , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10252   , 51.89848  , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.1017    , 51.8993   , -6e-05    , -0.00011  , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10088   , 51.9001   , -6e-05    , -0.0001   , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.10008   , 51.9009   , -6e-05    , -0.0001   , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09927   , 51.90169  , -5e-05    , -0.0001   , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09848   , 51.90248  , -5e-05    , -0.0001   , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09769   , 51.90326  , -5e-05    , -0.0001   , -2e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09691   , 51.90403  , -5e-05    , -0.0001   , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09613   , 51.9048   , -5e-05    , -0.0001   , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09536   , 51.90556  , -5e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.0946    , 51.90631  , -5e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09384   , 51.90706  , -5e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09309   , 51.90781  , -5e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09234   , 51.90854  , -5e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09161   , 51.90927  , -4e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09087   , 51.91     , -4e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.09014   , 51.91072  , -4e-05    , -9e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08942   , 51.91143  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08871   , 51.91214  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.088     , 51.91284  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08729   , 51.91354  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08659   , 51.91423  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.0859    , 51.91491  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08521   , 51.9156   , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08453   , 51.91627  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08385   , 51.91694  , -4e-05    , -8e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08318   , 51.9176   , -4e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08251   , 51.91826  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08185   , 51.91891  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.0812    , 51.91956  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.08055   , 51.92021  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.0799    , 51.92084  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07926   , 51.92148  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07863   , 51.9221   , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.078     , 51.92273  , -3e-05    , -7e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07738   , 51.92334  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07676   , 51.92396  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07614   , 51.92457  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07553   , 51.92517  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07493   , 51.92577  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07433   , 51.92636  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07373   , 51.92695  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07314   , 51.92753  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07256   , 51.92811  , -3e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07198   , 51.92869  , -2e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.0714    , 51.92926  , -2e-05    , -6e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07083   , 51.92982  , -2e-05    , -5e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.07026   , 51.93038  , -2e-05    , -5e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.0697    , 51.93094  , -2e-05    , -5e-05    , -1e-05    , 
-3.10484  , 47.18797  , 111.91687 , 0.06914   , 51.93149  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06859   , 51.93204  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06804   , 51.93258  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06749   , 51.93312  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06695   , 51.93366  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06642   , 51.93419  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06589   , 51.93471  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06536   , 51.93523  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06484   , 51.93575  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06432   , 51.93627  , -2e-05    , -5e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0638    , 51.93678  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06329   , 51.93728  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06278   , 51.93778  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06228   , 51.93828  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06178   , 51.93877  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06129   , 51.93926  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0608    , 51.93975  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.06031   , 51.94023  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05983   , 51.94071  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05935   , 51.94118  , -2e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05887   , 51.94165  , -1e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0584    , 51.94212  , -1e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05794   , 51.94258  , -1e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05747   , 51.94304  , -1e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05701   , 51.9435   , -1e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05656   , 51.94395  , -1e-05    , -4e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0561    , 51.9444   , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05565   , 51.94484  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05521   , 51.94528  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05477   , 51.94572  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05433   , 51.94615  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05389   , 51.94658  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05346   , 51.94701  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05303   , 51.94743  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05261   , 51.94785  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05219   , 51.94827  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05177   , 51.94868  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05136   , 51.94909  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05095   , 51.9495   , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05054   , 51.94991  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.05013   , 51.95031  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04973   , 51.9507   , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04934   , 51.9511   , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04894   , 51.95149  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04855   , 51.95188  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04816   , 51.95226  , -1e-05    , -3e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04777   , 51.95264  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04739   , 51.95302  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04701   , 51.9534   , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04664   , 51.95377  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04626   , 51.95414  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04589   , 51.95451  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04553   , 51.95487  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04516   , 51.95523  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0448    , 51.95559  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04444   , 51.95594  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04409   , 51.9563   , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04373   , 51.95665  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04338   , 51.95699  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04304   , 51.95734  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04269   , 51.95768  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04235   , 51.95802  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04201   , 51.95835  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04168   , 51.95868  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04134   , 51.95901  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04101   , 51.95934  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04068   , 51.95967  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04036   , 51.95999  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.04003   , 51.96031  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03971   , 51.96063  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0394    , 51.96094  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03908   , 51.96125  , -1e-05    , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03877   , 51.96156  , -0.0      , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03846   , 51.96187  , -0.0      , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03815   , 51.96218  , -0.0      , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03784   , 51.96248  , -0.0      , -2e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03754   , 51.96278  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03724   , 51.96308  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03694   , 51.96337  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03665   , 51.96366  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03635   , 51.96395  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03606   , 51.96424  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03578   , 51.96453  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03549   , 51.96481  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03521   , 51.96509  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03492   , 51.96537  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03464   , 51.96565  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03437   , 51.96592  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03409   , 51.9662   , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03382   , 51.96647  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03355   , 51.96674  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03328   , 51.967    , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03301   , 51.96727  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03275   , 51.96753  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03249   , 51.96779  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03223   , 51.96804  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03197   , 51.9683   , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03171   , 51.96855  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03146   , 51.96881  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03121   , 51.96905  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03096   , 51.9693   , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03071   , 51.96955  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03047   , 51.96979  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.03022   , 51.97003  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02998   , 51.97027  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02974   , 51.97051  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0295    , 51.97075  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02927   , 51.97098  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02903   , 51.97121  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0288    , 51.97144  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02857   , 51.97167  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02834   , 51.9719   , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02811   , 51.97212  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02789   , 51.97234  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02767   , 51.97257  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02744   , 51.97279  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02722   , 51.973    , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02701   , 51.97322  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02679   , 51.97343  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02658   , 51.97365  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02636   , 51.97386  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02615   , 51.97407  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02594   , 51.97427  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02574   , 51.97448  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02553   , 51.97468  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02533   , 51.97489  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02512   , 51.97509  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02492   , 51.97529  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02472   , 51.97548  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02452   , 51.97568  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02433   , 51.97587  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02413   , 51.97607  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02394   , 51.97626  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02375   , 51.97645  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02356   , 51.97664  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02337   , 51.97682  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02318   , 51.97701  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.023     , 51.97719  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02281   , 51.97737  , -0.0      , -1e-05    , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02263   , 51.97756  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02245   , 51.97773  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02227   , 51.97791  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02209   , 51.97809  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02192   , 51.97826  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02174   , 51.97844  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02157   , 51.97861  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02139   , 51.97878  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02122   , 51.97895  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02105   , 51.97912  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02088   , 51.97929  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02072   , 51.97945  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02055   , 51.97962  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02039   , 51.97978  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02022   , 51.97994  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.02006   , 51.9801   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0199    , 51.98026  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01974   , 51.98042  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01959   , 51.98058  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01943   , 51.98073  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01927   , 51.98089  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01912   , 51.98104  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01897   , 51.98119  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01881   , 51.98134  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01866   , 51.98149  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01851   , 51.98164  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01837   , 51.98178  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01822   , 51.98193  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01807   , 51.98207  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01793   , 51.98222  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01779   , 51.98236  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01764   , 51.9825   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0175    , 51.98264  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01736   , 51.98278  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01722   , 51.98292  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01709   , 51.98305  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01695   , 51.98319  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01681   , 51.98332  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01668   , 51.98346  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01654   , 51.98359  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01641   , 51.98372  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01628   , 51.98385  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01615   , 51.98398  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01602   , 51.98411  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01589   , 51.98424  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01577   , 51.98436  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01564   , 51.98449  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01552   , 51.98461  , -0.0      , -0.0      , -0.0      , 
