P_nought, P_one, P_two, R_one, R_two, A_one, A_two, S,
156.0     , 0.0       , 0.0       , 0.0       , 0.0       , 0.676     , 0.68141   , 50.648    , 
156.0     , 0.0       , 0.0       , 0.01014   , 0.01371   , 1.31921   , 1.33721   , 49.33036  , 
156.0     , 0.0       , 0.0       , 0.02985   , 0.04069   , 1.93115   , 1.96855   , 48.04545  , 
156.0     , 0.0       , 0.0       , 0.05858   , 0.08053   , 2.51326   , 2.57654   , 46.79168  , 
156.0     , 0.0       , 0.0       , 0.09581   , 0.13283   , 3.0669    , 3.16222   , 45.56755  , 
156.0     , 0.0       , 0.0       , 0.14104   , 0.1972    , 3.5934    , 3.7266    , 44.37163  , 
156.0     , 0.0       , 0.0       , 0.19382   , 0.27328   , 4.09398   , 4.27067   , 43.20255  , 
156.0     , 0.0       , 0.0       , 0.25367   , 0.36073   , 4.56982   , 4.79536   , 42.05901  , 
156.0     , 0.0       , 0.0       , 0.32019   , 0.4592    , 5.02205   , 5.30155   , 40.93976  , 
156.0     , 0.0       , 0.0       , 0.39296   , 0.56837   , 5.45173   , 5.7901    , 39.8436   , 
156.0     , 0.0       , 0.0       , 0.47159   , 0.68795   , 5.85986   , 6.26185   , 38.7694   , 
156.0     , 0.0       , 0.0       , 0.55572   , 0.81763   , 6.24743   , 6.71757   , 37.71608  , 
156.0     , 0.0       , 0.0       , 0.64498   , 0.95714   , 6.61533   , 7.15804   , 36.68259  , 
156.0     , 0.0       , 0.0       , 0.73905   , 1.10621   , 6.96444   , 7.58397   , 35.66795  , 
156.0     , 0.0       , 0.0       , 0.83761   , 1.26459   , 7.29558   , 7.99607   , 34.67121  , 
156.0     , 0.0       , 0.0       , 0.94034   , 1.43204   , 7.60954   , 8.39501   , 33.69147  , 
156.0     , 0.0       , 0.0       , 1.04696   , 1.60831   , 7.90706   , 8.78143   , 32.72786  , 
156.0     , 0.0       , 0.0       , 1.15719   , 1.7932    , 8.18885   , 9.15595   , 31.77958  , 
156.0     , 0.0       , 0.0       , 1.27077   , 1.98648   , 8.45557   , 9.51916   , 30.84582  , 
156.0     , 0.0       , 0.0       , 1.38744   , 2.18797   , 8.70788   , 9.87164   , 29.92584  , 
156.0     , 0.0       , 0.0       , 1.50695   , 2.39746   , 8.94636   , 10.21393  , 29.01892  , 
156.0     , 0.0       , 0.0       , 1.62909   , 2.61477   , 9.1716    , 10.54656  , 28.12438  , 
156.0     , 0.0       , 0.0       , 1.75363   , 2.83973   , 9.38414   , 10.87003  , 27.24157  , 
156.0     , 0.0       , 0.0       , 1.88037   , 3.07217   , 9.5845    , 11.18483  , 26.36985  , 
156.0     , 0.0       , 0.0       , 2.00909   , 3.31194   , 9.77316   , 11.49142  , 25.50864  , 
156.0     , 0.0       , 0.0       , 2.13962   , 3.55889   , 9.9506    , 11.79025  , 24.65737  , 
156.0     , 0.0       , 0.0       , 2.27176   , 3.81286   , 10.11725  , 12.08175  , 23.81548  , 
156.0     , 0.0       , 0.0       , 2.40534   , 4.07374   , 10.27353  , 12.36634  , 22.98247  , 
156.0     , 0.0       , 0.0       , 2.5402    , 4.34139   , 10.41984  , 12.64441  , 22.15783  , 
156.0     , 0.0       , 0.0       , 2.67618   , 4.61569   , 10.55655  , 12.91635  , 21.3411   , 
156.0     , 0.0       , 0.0       , 2.81312   , 4.89652   , 10.68402  , 13.18251  , 20.53181  , 
156.0     , 0.0       , 0.0       , 2.95087   , 5.18378   , 10.80258  , 13.44326  , 19.72954  , 
156.0     , 0.0       , 0.0       , 3.08931   , 5.47736   , 10.91255  , 13.69893  , 18.93387  , 
156.0     , 0.0       , 0.0       , 3.22828   , 5.77716   , 11.01423  , 13.94985  , 18.14441  , 
156.0     , 0.0       , 0.0       , 3.36767   , 6.0831    , 11.10792  , 14.19634  , 17.36078  , 
156.0     , 0.0       , 0.0       , 3.50734   , 6.39509   , 11.19387  , 14.43869  , 16.58262  , 
156.0     , 0.0       , 0.0       , 3.64719   , 6.71304   , 11.27234  , 14.6772   , 15.80959  , 
156.0     , 0.0       , 0.0       , 3.7871    , 7.03688   , 11.34357  , 14.91215  , 15.04135  , 
156.0     , 0.0       , 0.0       , 3.92696   , 7.36654   , 11.4078   , 15.1438   , 14.27759  , 
156.0     , 0.0       , 0.0       , 4.06666   , 7.70195   , 11.46523  , 15.37242  , 13.518    , 
156.0     , 0.0       , 0.0       , 4.2061    , 8.04304   , 11.51606  , 15.59825  , 12.76231  , 
156.0     , 0.0       , 0.0       , 4.3452    , 8.38977   , 11.56049  , 15.82154  , 12.01024  , 
156.0     , 0.0       , 0.0       , 4.48384   , 8.74207   , 11.5987   , 16.04252  , 11.26152  , 
156.0     , 0.0       , 0.0       , 4.62195   , 9.0999    , 11.63086  , 16.26142  , 10.5159   , 
156.0     , 0.0       , 0.0       , 4.75944   , 9.4632    , 11.65712  , 16.47844  , 9.77314   , 
156.0     , 0.0       , 0.0       , 4.89622   , 9.83194   , 11.67763  , 16.69379  , 9.03301   , 
156.0     , 0.0       , 0.0       , 5.03222   , 10.20607  , 11.69254  , 16.57089  , 8.63209   , 
154.9896  , 0.0       , 1.0104    , 5.16735   , 10.57883  , 11.70635  , 16.44534  , 8.23713   , 
153.94229 , 0.0       , 2.05771   , 5.3016    , 10.95015  , 11.71914  , 16.31727  , 7.84801   , 
152.85823 , 0.0       , 3.14177   , 5.43498   , 11.31997  , 11.73097  , 16.18679  , 7.46461   , 
151.73755 , 0.0       , 4.26245   , 5.56746   , 11.68825  , 11.74193  , 16.05403  , 7.0868    , 
150.58042 , 0.0       , 5.41958   , 5.69905   , 12.05492  , 11.75206  , 15.9191   , 6.71448   , 
149.38698 , 0.0       , 6.61302   , 5.82974   , 12.41994  , 11.76143  , 15.7821   , 6.34752   , 
148.1574  , 0.0       , 7.8426    , 5.95952   , 12.78326  , 11.7701   , 15.64313  , 5.98582   , 
146.89186 , 0.0       , 9.10814   , 6.0884    , 13.14483  , 11.77812  , 15.50231  , 5.62927   , 
145.59052 , 0.0       , 10.40948  , 6.21636   , 13.50461  , 11.78555  , 15.35973  , 5.27777   , 
144.25357 , 0.0       , 11.74643  , 6.34341   , 13.86255  , 11.79242  , 15.21548  , 4.93122   , 
142.88117 , 0.0       , 13.11883  , 6.46955   , 14.21862  , 11.7988   , 15.06967  , 4.58951   , 
141.47353 , 0.0       , 14.52647  , 6.59478   , 14.57277  , 11.80472  , 14.92238  , 4.25255   , 
140.03083 , 0.0       , 15.96917  , 6.71909   , 14.92497  , 11.81022  , 14.7737   , 3.92026   , 
138.55326 , 0.0       , 17.44674  , 6.84249   , 15.27518  , 11.81535  , 14.62371  , 3.59253   , 
137.04101 , 0.0       , 18.95899  , 6.96498   , 15.62338  , 11.82015  , 14.4725   , 3.26928   , 
135.4943  , 0.0       , 20.5057   , 7.08656   , 15.96952  , 11.82464  , 14.32015  , 2.95042   , 
133.91332 , 0.0       , 22.08668  , 7.20724   , 16.31358  , 11.82887  , 14.16673  , 2.63587   , 
132.29827 , 0.0       , 23.70173  , 7.32702   , 16.65553  , 11.83286  , 14.01232  , 2.32555   , 
130.64937 , 0.0       , 25.35063  , 7.44589   , 16.99534  , 11.83665  , 13.857    , 2.01937   , 
128.96683 , 0.0       , 27.03317  , 7.56388   , 17.33299  , 11.84027  , 13.70084  , 1.71726   , 
127.25087 , 0.0       , 28.74913  , 7.68097   , 17.66846  , 11.84374  , 13.54389  , 1.41914   , 
125.50169 , 0.0       , 30.49831  , 7.79718   , 18.00171  , 11.84709  , 13.38624  , 1.12493   , 
123.71952 , 0.0       , 32.28048  , 7.91251   , 18.33274  , 11.85034  , 13.22794  , 0.83457   , 
121.90458 , 0.0       , 34.09542  , 8.02696   , 18.66151  , 11.85352  , 13.06906  , 0.54798   , 
120.05709 , 0.0       , 35.94291  , 8.14055   , 18.98802  , 11.85665  , 12.90966  , 0.2651    , 
118.17728 , 0.0       , 37.82272  , 8.25327   , 19.31224  , 11.85976  , 12.74979  , -0.01415  , 
116.26536 , 0.0       , 39.73464  , 8.36514   , 19.63416  , 11.5868   , 12.5873   , -0.01379  , 
114.32158 , 0.0       , 41.67842  , 8.47203   , 19.95368  , 11.32012  , 12.42594  , -0.01343  , 
112.34617 , 0.0       , 43.65383  , 8.57405   , 20.27079  , 11.05958  , 12.26572  , -0.01308  , 
110.33936 , 0.0       , 45.66064  , 8.67135   , 20.58547  , 10.80504  , 12.10668  , -0.01274  , 
108.3014  , 0.0       , 47.6986   , 8.76406   , 20.89772  , 10.55636  , 11.94883  , -0.01241  , 
106.23252 , 0.0       , 49.76748  , 8.85229   , 21.20752  , 10.3134   , 11.7922   , -0.01209  , 
104.13298 , 0.0       , 51.86702  , 8.93617   , 21.51485  , 10.07604  , 11.63681  , -0.01177  , 
102.00301 , 0.0       , 53.99699  , 9.01582   , 21.81971  , 9.84414   , 11.48267  , -0.01146  , 
99.84286  , 0.0       , 56.15714  , 9.09136   , 22.1221   , 9.61757   , 11.32981  , -0.01117  , 
97.65277  , 0.0       , 58.34723  , 9.16289   , 22.422    , 9.39622   , 11.17824  , -0.01088  , 
95.43299  , 0.0       , 60.56701  , 9.23053   , 22.7194   , 9.17997   , 11.02797  , -0.01059  , 
93.18377  , 0.0       , 62.81623  , 9.29439   , 23.01432  , 8.96869   , 10.87902  , -0.01032  , 
90.90535  , 0.0       , 65.09465  , 9.35456   , 23.30674  , 8.76228   , 10.73141  , -0.01005  , 
88.59799  , 0.0       , 67.40201  , 9.41116   , 23.59665  , 8.56062   , 10.58513  , -0.00979  , 
86.26192  , 0.0       , 69.73808  , 9.46428   , 23.88407  , 8.36359   , 10.44021  , -0.00953  , 
83.8974   , 0.0       , 72.1026   , 9.51402   , 24.16899  , 8.17111   , 10.29665  , -0.00929  , 
81.50467  , 0.0       , 74.49533  , 9.56047   , 24.4514   , 7.98305   , 10.15446  , -0.00904  , 
79.08398  , 0.0       , 76.91602  , 9.60374   , 24.73132  , 7.79932   , 10.01365  , -0.00881  , 
76.63558  , 0.0       , 79.36442  , 9.6439    , 25.00875  , 7.61982   , 9.87422   , -0.00858  , 
74.15971  , 0.0       , 81.84029  , 9.68104   , 25.28368  , 7.44446   , 9.73618   , -0.00836  , 
71.65663  , 0.0       , 84.34337  , 9.71526   , 25.55613  , 7.27313   , 9.59953   , -0.00814  , 
69.12657  , 0.0       , 86.87343  , 9.74664   , 25.82609  , 7.10574   , 9.46428   , -0.00793  , 
66.56979  , 0.0       , 89.43021  , 9.77525   , 26.09358  , 6.9422    , 9.33043   , -0.00772  , 
63.98652  , 0.0       , 92.01348  , 9.80118   , 26.3586   , 6.78243   , 9.19798   , -0.00752  , 
61.37702  , 0.0       , 94.62298  , 9.82451   , 26.62115  , 6.62634   , 9.06694   , -0.00733  , 
58.74153  , 0.0       , 97.25847  , 9.84531   , 26.88125  , 6.47384   , 8.93729   , -0.00714  , 
56.08028  , 0.0       , 99.91972  , 9.86365   , 27.13891  , 6.32485   , 8.80905   , -0.00695  , 
53.39353  , 0.0       , 102.60647 , 9.87961   , 27.39413  , 6.17928   , 8.68222   , -0.00677  , 
50.68151  , 0.0       , 105.31849 , 9.89327   , 27.64692  , 6.03707   , 8.55678   , -0.00659  , 
47.94447  , 0.0       , 108.05553 , 9.90468   , 27.89729  , 5.89813   , 8.43274   , -0.00642  , 
45.18264  , 0.0       , 110.81736 , 9.91391   , 28.14525  , 5.76239   , 8.31011   , -0.00625  , 
42.39626  , 0.0       , 113.60374 , 9.92104   , 28.39083  , 5.62978   , 8.18886   , -0.00609  , 
39.58557  , 0.0       , 116.41443 , 9.92611   , 28.63401  , 5.50021   , 8.06901   , -0.00593  , 
36.7508   , 0.0       , 119.2492  , 9.92921   , 28.87483  , 5.37363   , 7.95054   , -0.00578  , 
33.89219  , 0.0       , 122.10781 , 9.93038   , 29.11328  , 5.24996   , 7.83345   , -0.00563  , 
31.00998  , 0.0       , 124.99002 , 9.92969   , 29.34939  , 5.12914   , 7.71774   , -0.00548  , 
28.10439  , 0.0       , 127.89561 , 9.92719   , 29.58316  , 5.0111    , 7.6034    , -0.00534  , 
25.17565  , 0.0       , 130.82435 , 9.92293   , 29.81461  , 4.89577   , 7.49043   , -0.0052   , 
22.22401  , 0.0       , 133.77599 , 9.91699   , 30.04375  , 4.7831    , 7.37882   , -0.00507  , 
19.24968  , 0.0       , 136.75032 , 9.9094    , 30.27061  , 4.67303   , 7.26856   , -0.00493  , 
16.25289  , 0.0       , 139.74711 , 9.90022   , 30.49518  , 4.56548   , 7.15965   , -0.00481  , 
13.23386  , 0.0       , 142.76614 , 9.8895    , 30.71749  , 4.46041   , 7.05208   , -0.00468  , 
10.19283  , 0.0       , 145.80717 , 9.87729   , 30.93755  , 4.35776   , 6.94584   , -0.00456  , 
7.13002   , 0.0       , 148.86998 , 9.86364   , 31.15537  , 4.25748   , 6.84092   , -0.00444  , 
4.04563   , 0.0       , 151.95437 , 9.84859   , 31.37098  , 4.1595    , 6.73732   , -0.00433  , 
0.93991   , 0.0       , 155.06009 , 9.83219   , 31.58438  , 4.06377   , 6.63503   , -0.00421  , 
-2.18695  , 0.0       , 158.18695 , 9.81449   , 31.7956   , 3.97025   , 6.53404   , -0.0041   , 
-2.18695  , 0.0       , 158.18695 , 9.79553   , 32.00465  , 3.87888   , 6.43433   , -0.004    , 
-2.18695  , 0.0       , 158.18695 , 9.77535   , 32.21154  , 3.78961   , 6.33591   , -0.00389  , 
-2.18695  , 0.0       , 158.18695 , 9.75399   , 32.41629  , 3.7024    , 6.23876   , -0.00379  , 
-2.18695  , 0.0       , 158.18695 , 9.7315    , 32.61891  , 3.6172    , 6.14288   , -0.00369  , 
-2.18695  , 0.0       , 158.18695 , 9.7079    , 32.81943  , 3.53395   , 6.04824   , -0.0036   , 
-2.18695  , 0.0       , 158.18695 , 9.68325   , 33.01786  , 3.45263   , 5.95485   , -0.0035   , 
-2.18695  , 0.0       , 158.18695 , 9.65757   , 33.21422  , 3.37317   , 5.86269   , -0.00341  , 
-2.18695  , 0.0       , 158.18695 , 9.63091   , 33.40852  , 3.29554   , 5.77176   , -0.00332  , 
-2.18695  , 0.0       , 158.18695 , 9.60329   , 33.60078  , 3.2197    , 5.68204   , -0.00324  , 
-2.18695  , 0.0       , 158.18695 , 9.57476   , 33.79102  , 3.14561   , 5.59352   , -0.00315  , 
-2.18695  , 0.0       , 158.18695 , 9.54535   , 33.97926  , 3.07322   , 5.5062    , -0.00307  , 
-2.18695  , 0.0       , 158.18695 , 9.51508   , 34.1655   , 3.00249   , 5.42005   , -0.00299  , 
-2.18695  , 0.0       , 158.18695 , 9.484     , 34.34977  , 2.9334    , 5.33508   , -0.00291  , 
-2.18695  , 0.0       , 158.18695 , 9.45213   , 34.53209  , 2.86589   , 5.25127   , -0.00284  , 
-2.18695  , 0.0       , 158.18695 , 9.4195    , 34.71247  , 2.79994   , 5.1686    , -0.00276  , 
-2.18695  , 0.0       , 158.18695 , 9.38614   , 34.89094  , 2.7355    , 5.08708   , -0.00269  , 
-2.18695  , 0.0       , 158.18695 , 9.35209   , 35.06749  , 2.67255   , 5.00668   , -0.00262  , 
-2.18695  , 0.0       , 158.18695 , 9.31736   , 35.24217  , 2.61105   , 4.9274    , -0.00255  , 
-2.18695  , 0.0       , 158.18695 , 9.28199   , 35.41497  , 2.55096   , 4.84923   , -0.00249  , 
-2.18695  , 0.0       , 158.18695 , 9.246     , 35.58592  , 2.49226   , 4.77215   , -0.00242  , 
-2.18695  , 0.0       , 158.18695 , 9.20941   , 35.75504  , 2.43491   , 4.69616   , -0.00236  , 
-2.18695  , 0.0       , 158.18695 , 9.17226   , 35.92234  , 2.37887   , 4.62123   , -0.0023   , 
-2.18695  , 0.0       , 158.18695 , 9.13456   , 36.08784  , 2.32413   , 4.54737   , -0.00224  , 
-2.18695  , 0.0       , 158.18695 , 9.09635   , 36.25156  , 2.27064   , 4.47456   , -0.00218  , 
-2.18695  , 0.0       , 158.18695 , 9.05764   , 36.41351  , 2.21839   , 4.40279   , -0.00212  , 
-2.18695  , 0.0       , 158.18695 , 9.01845   , 36.57372  , 2.16734   , 4.33204   , -0.00207  , 
-2.18695  , 0.0       , 158.18695 , 8.97882   , 36.73219  , 2.11746   , 4.26232   , -0.00201  , 
-2.18695  , 0.0       , 158.18695 , 8.93875   , 36.88895  , 2.06874   , 4.19359   , -0.00196  , 
-2.18695  , 0.0       , 158.18695 , 8.89827   , 37.044    , 2.02113   , 4.12586   , -0.00191  , 
-2.18695  , 0.0       , 158.18695 , 8.8574    , 37.19738  , 1.97462   , 4.05912   , -0.00186  , 
-2.18695  , 0.0       , 158.18695 , 8.81616   , 37.34909  , 1.92918   , 3.99335   , -0.00181  , 
-2.18695  , 0.0       , 158.18695 , 8.77457   , 37.49916  , 1.88478   , 3.92853   , -0.00177  , 
-2.18695  , 0.0       , 158.18695 , 8.73264   , 37.64759  , 1.84141   , 3.86467   , -0.00172  , 
-2.18695  , 0.0       , 158.18695 , 8.6904    , 37.7944   , 1.79904   , 3.80175   , -0.00168  , 
-2.18695  , 0.0       , 158.18695 , 8.64787   , 37.93962  , 1.75764   , 3.73975   , -0.00163  , 
-2.18695  , 0.0       , 158.18695 , 8.60505   , 38.08326  , 1.71719   , 3.67867   , -0.00159  , 
-2.18695  , 0.0       , 158.18695 , 8.56196   , 38.22533  , 1.67767   , 3.6185    , -0.00155  , 
-2.18695  , 0.0       , 158.18695 , 8.51863   , 38.36585  , 1.63907   , 3.55922   , -0.00151  , 
-2.18695  , 0.0       , 158.18695 , 8.47507   , 38.50483  , 1.60135   , 3.50083   , -0.00147  , 
-2.18695  , 0.0       , 158.18695 , 8.43129   , 38.6423   , 1.5645    , 3.44331   , -0.00143  , 
-2.18695  , 0.0       , 158.18695 , 8.38731   , 38.77826  , 1.5285    , 3.38665   , -0.00139  , 
-2.18695  , 0.0       , 158.18695 , 8.34314   , 38.91274  , 1.49332   , 3.33085   , -0.00136  , 
-2.18695  , 0.0       , 158.18695 , 8.29879   , 39.04575  , 1.45896   , 3.27589   , -0.00132  , 
-2.18695  , 0.0       , 158.18695 , 8.25429   , 39.1773   , 1.42539   , 3.22175   , -0.00129  , 
-2.18695  , 0.0       , 158.18695 , 8.20963   , 39.30741  , 1.39259   , 3.16844   , -0.00125  , 
-2.18695  , 0.0       , 158.18695 , 8.16484   , 39.4361   , 1.36054   , 3.11594   , -0.00122  , 
-2.18695  , 0.0       , 158.18695 , 8.11993   , 39.56338  , 1.32923   , 3.06424   , -0.00119  , 
-2.18695  , 0.0       , 158.18695 , 8.07491   , 39.68926  , 1.29864   , 3.01333   , -0.00116  , 
-2.18695  , 0.0       , 158.18695 , 8.02979   , 39.81377  , 1.26876   , 2.9632    , -0.00113  , 
-2.18695  , 0.0       , 158.18695 , 7.98459   , 39.93691  , 1.23956   , 2.91384   , -0.0011   , 
-2.18695  , 0.0       , 158.18695 , 7.9393    , 40.0587   , 1.21104   , 2.86523   , -0.00107  , 
-2.18695  , 0.0       , 158.18695 , 7.89395   , 40.17915  , 1.18317   , 2.81738   , -0.00104  , 
-2.18695  , 0.0       , 158.18695 , 7.84855   , 40.29829  , 1.15594   , 2.77027   , -0.00102  , 
-2.18695  , 0.0       , 158.18695 , 7.8031    , 40.41612  , 1.12934   , 2.72388   , -0.00099  , 
-2.18695  , 0.0       , 158.18695 , 7.75762   , 40.53266  , 1.10336   , 2.67822   , -0.00096  , 
-2.18695  , 0.0       , 158.18695 , 7.7121    , 40.64792  , 1.07797   , 2.63327   , -0.00094  , 
-2.18695  , 0.0       , 158.18695 , 7.66658   , 40.76192  , 1.05316   , 2.58901   , -0.00091  , 
-2.18695  , 0.0       , 158.18695 , 7.62104   , 40.87467  , 1.02893   , 2.54545   , -0.00089  , 
-2.18695  , 0.0       , 158.18695 , 7.57551   , 40.98618  , 1.00525   , 2.50257   , -0.00087  , 
-2.18695  , 0.0       , 158.18695 , 7.52998   , 41.09647  , 0.98212   , 2.46037   , -0.00084  , 
-2.18695  , 0.0       , 158.18695 , 7.48447   , 41.20555  , 0.95952   , 2.41883   , -0.00082  , 
-2.18695  , 0.0       , 158.18695 , 7.43899   , 41.31344  , 0.93744   , 2.37794   , -0.0008   , 
-2.18695  , 0.0       , 158.18695 , 7.39354   , 41.42015  , 0.91587   , 2.3377    , -0.00078  , 
-2.18695  , 0.0       , 158.18695 , 7.34813   , 41.52569  , 0.89479   , 2.29809   , -0.00076  , 
-2.18695  , 0.0       , 158.18695 , 7.30277   , 41.63007  , 0.8742    , 2.25911   , -0.00074  , 
-2.18695  , 0.0       , 158.18695 , 7.25746   , 41.73332  , 0.85409   , 2.22075   , -0.00072  , 
-2.18695  , 0.0       , 158.18695 , 7.21221   , 41.83543  , 0.83443   , 2.183     , -0.0007   , 
-2.18695  , 0.0       , 158.18695 , 7.16703   , 41.93642  , 0.81523   , 2.14586   , -0.00068  , 
-2.18695  , 0.0       , 158.18695 , 7.12192   , 42.03632  , 0.79647   , 2.1093    , -0.00067  , 
-2.18695  , 0.0       , 158.18695 , 7.07689   , 42.13512  , 0.77814   , 2.07333   , -0.00065  , 
-2.18695  , 0.0       , 158.18695 , 7.03195   , 42.23284  , 0.76024   , 2.03794   , -0.00063  , 
-2.18695  , 0.0       , 158.18695 , 6.9871    , 42.3295   , 0.74275   , 2.00312   , -0.00062  , 
-2.18695  , 0.0       , 158.18695 , 6.94234   , 42.4251   , 0.72565   , 1.96885   , -0.0006   , 
-2.18695  , 0.0       , 158.18695 , 6.89769   , 42.51966  , 0.70896   , 1.93514   , -0.00058  , 
-2.18695  , 0.0       , 158.18695 , 6.85314   , 42.61318  , 0.69264   , 1.90197   , -0.00057  , 
-2.18695  , 0.0       , 158.18695 , 6.80871   , 42.70569  , 0.6767    , 1.86933   , -0.00055  , 
-2.18695  , 0.0       , 158.18695 , 6.76439   , 42.79719  , 0.66113   , 1.83723   , -0.00054  , 
-2.18695  , 0.0       , 158.18695 , 6.72019   , 42.8877   , 0.64592   , 1.80565   , -0.00053  , 
-2.18695  , 0.0       , 158.18695 , 6.67612   , 42.97722  , 0.63106   , 1.77457   , -0.00051  , 
-2.18695  , 0.0       , 158.18695 , 6.63217   , 43.06577  , 0.61654   , 1.74401   , -0.0005   , 
-2.18695  , 0.0       , 158.18695 , 6.58836   , 43.15336  , 0.60235   , 1.71394   , -0.00049  , 
-2.18695  , 0.0       , 158.18695 , 6.54469   , 43.23999  , 0.58849   , 1.68436   , -0.00047  , 
-2.18695  , 0.0       , 158.18695 , 6.50116   , 43.32569  , 0.57495   , 1.65527   , -0.00046  , 
-2.18695  , 0.0       , 158.18695 , 6.45778   , 43.41046  , 0.56172   , 1.62665   , -0.00045  , 
-2.18695  , 0.0       , 158.18695 , 6.41454   , 43.49431  , 0.54879   , 1.5985    , -0.00044  , 
-2.18695  , 0.0       , 158.18695 , 6.37146   , 43.57725  , 0.53616   , 1.57082   , -0.00043  , 
-2.18695  , 0.0       , 158.18695 , 6.32853   , 43.65929  , 0.52383   , 1.54359   , -0.00041  , 
-2.18695  , 0.0       , 158.18695 , 6.28576   , 43.74045  , 0.51177   , 1.5168    , -0.0004   , 
-2.18695  , 0.0       , 158.18695 , 6.24315   , 43.82073  , 0.5       , 1.49046   , -0.00039  , 
-2.18695  , 0.0       , 158.18695 , 6.2007    , 43.90015  , 0.48849   , 1.46456   , -0.00038  , 
-2.18695  , 0.0       , 158.18695 , 6.15842   , 43.97871  , 0.47725   , 1.43908   , -0.00037  , 
-2.18695  , 0.0       , 158.18695 , 6.11631   , 44.05642  , 0.46627   , 1.41402   , -0.00036  , 
-2.18695  , 0.0       , 158.18695 , 6.07438   , 44.13329  , 0.45554   , 1.38938   , -0.00035  , 
-2.18695  , 0.0       , 158.18695 , 6.03262   , 44.20934  , 0.44506   , 1.36515   , -0.00034  , 
-2.18695  , 0.0       , 158.18695 , 5.99103   , 44.28457  , 0.43482   , 1.34132   , -0.00034  , 
-2.18695  , 0.0       , 158.18695 , 5.94962   , 44.359    , 0.42481   , 1.31789   , -0.00033  , 
-2.18695  , 0.0       , 158.18695 , 5.9084    , 44.43262  , 0.41504   , 1.29485   , -0.00032  , 
-2.18695  , 0.0       , 158.18695 , 5.86736   , 44.50546  , 0.40549   , 1.27219   , -0.00031  , 
-2.18695  , 0.0       , 158.18695 , 5.8265    , 44.57751  , 0.39616   , 1.24991   , -0.0003   , 
-2.18695  , 0.0       , 158.18695 , 5.78583   , 44.6488   , 0.38704   , 1.228     , -0.00029  , 
-2.18695  , 0.0       , 158.18695 , 5.74535   , 44.71932  , 0.37814   , 1.20647   , -0.00029  , 
-2.18695  , 0.0       , 158.18695 , 5.70506   , 44.78909  , 0.36944   , 1.18529   , -0.00028  , 
-2.18695  , 0.0       , 158.18695 , 5.66496   , 44.85812  , 0.36094   , 1.16447   , -0.00027  , 
-2.18695  , 0.0       , 158.18695 , 5.62506   , 44.92641  , 0.35263   , 1.14399   , -0.00027  , 
-2.18695  , 0.0       , 158.18695 , 5.58534   , 44.99397  , 0.34452   , 1.12387   , -0.00026  , 
-2.18695  , 0.0       , 158.18695 , 5.54583   , 45.06081  , 0.33659   , 1.10408   , -0.00025  , 
-2.18695  , 0.0       , 158.18695 , 5.50651   , 45.12695  , 0.32884   , 1.08462   , -0.00024  , 
-2.18695  , 0.0       , 158.18695 , 5.46739   , 45.19238  , 0.32128   , 1.0655    , -0.00024  , 
-2.18695  , 0.0       , 158.18695 , 5.42847   , 45.25712  , 0.31389   , 1.0467    , -0.00023  , 
-2.18695  , 0.0       , 158.18695 , 5.38975   , 45.32117  , 0.30666   , 1.02821   , -0.00023  , 
-2.18695  , 0.0       , 158.18695 , 5.35124   , 45.38454  , 0.29961   , 1.01004   , -0.00022  , 
-2.18695  , 0.0       , 158.18695 , 5.31292   , 45.44725  , 0.29271   , 0.99218   , -0.00021  , 
-2.18695  , 0.0       , 158.18695 , 5.27481   , 45.50929  , 0.28598   , 0.97462   , -0.00021  , 
-2.18695  , 0.0       , 158.18695 , 5.2369    , 45.57068  , 0.2794    , 0.95736   , -0.0002   , 
-2.18695  , 0.0       , 158.18695 , 5.19919   , 45.63142  , 0.27297   , 0.9404    , -0.0002   , 
-2.18695  , 0.0       , 158.18695 , 5.16169   , 45.69152  , 0.26669   , 0.92372   , -0.00019  , 
-2.18695  , 0.0       , 158.18695 , 5.1244    , 45.75099  , 0.26055   , 0.90733   , -0.00019  , 
-2.18695  , 0.0       , 158.18695 , 5.08731   , 45.80983  , 0.25456   , 0.89121   , -0.00018  , 
-2.18695  , 0.0       , 158.18695 , 5.05043   , 45.86806  , 0.2487    , 0.87538   , -0.00018  , 
-2.18695  , 0.0       , 158.18695 , 5.01376   , 45.92568  , 0.24298   , 0.85981   , -0.00017  , 
-2.18695  , 0.0       , 158.18695 , 4.9773    , 45.98269  , 0.23739   , 0.84451   , -0.00017  , 
-2.18695  , 0.0       , 158.18695 , 4.94104   , 46.03911  , 0.23192   , 0.82947   , -0.00016  , 
-2.18695  , 0.0       , 158.18695 , 4.90499   , 46.09494  , 0.22659   , 0.8147    , -0.00016  , 
-2.18695  , 0.0       , 158.18695 , 4.86915   , 46.15019  , 0.22137   , 0.80017   , -0.00016  , 
-2.18695  , 0.0       , 158.18695 , 4.83352   , 46.20486  , 0.21628   , 0.7859    , -0.00015  , 
-2.18695  , 0.0       , 158.18695 , 4.79809   , 46.25896  , 0.2113    , 0.77187   , -0.00015  , 
-2.18695  , 0.0       , 158.18695 , 4.76288   , 46.3125   , 0.20644   , 0.75808   , -0.00014  , 
-2.18695  , 0.0       , 158.18695 , 4.72787   , 46.36549  , 0.20169   , 0.74453   , -0.00014  , 
-2.18695  , 0.0       , 158.18695 , 4.69307   , 46.41792  , 0.19705   , 0.73121   , -0.00014  , 
