"S","A1","A2","P0","P1","P2","R1","R2","Q","t"
42.1455380120476,-5.28410583802688e-06,-0.00357978473094507,157.996280388615,0,1.52489167258792e-05,-4.8008306513203e-06,-1.01404533457169e-05,1,67
42.1413789691346,-6.09464675809826e-06,-0.00403834558874209,157.996235141033,0,1.18833096204994e-05,-5.40053416233625e-06,8.36653913396249e-06,1,68
42.1371742326896,-6.95531215171829e-06,-0.00452272193715074,157.996190854505,0,8.43465867272838e-06,-6.0301549254539e-06,2.82104162330084e-05,1,69
42.1329225992215,-7.8670213056749e-06,-0.00503318660027696,157.99614757513,0,4.90096217542499e-06,-6.69019646226393e-06,4.9437739382383e-05,1,70
42.1286228652393,-8.83069350675604e-06,-0.00557001240222674,157.996105349006,0,1.28021842144779e-06,-7.38116229435705e-06,7.20950700130495e-05,1,71
42.1242738272519,-9.84724804174963e-06,-0.00613347216710601,157.996064222233,0,-2.42957429634443e-06,-8.10355594332392e-06,9.622896955597e-05,1,72
42.1198742817684,-1.09176041974436e-05,-0.00672383871902075,157.996024240908,0,-6.2304176850931e-06,-8.85788093075525e-06,0.000121885999442108,1,73
42.1154230252978,-1.2042681260626e-05,-0.00734138488207692,157.995985451129,0,-1.01243134519394e-05,-9.64464077824172e-06,0.000149112721102425,1,74
42.110918844405,-1.32231367268204e-05,-0.0079862237143749,157.995947900735,0,-1.41132591457575e-05,-1.04642568378045e-05,0.000177954444895947,1,75
42.1063604858793,-1.4458580926494e-05,-0.00865782920999283,157.995911644524,0,-1.81992356823519e-05,-1.13168217831863e-05,0.000208451476893948,1,76
42.1017466865657,-1.57483623988496e-05,-0.00935551559700322,157.995876739032,0,-2.23842198192597e-05,-1.22023461185607e-05,0.000240642872095762,1,77
42.0970761833095,-1.70918296830901e-05,-0.0100785971034786,157.995843240797,0,-2.66701883140185e-05,-1.31208403481008e-05,0.000274567685500728,1,78
42.092347712956,-1.84883313184185e-05,-0.0108263879574916,157.995811206358,0,-3.10591179241652e-05,-1.407231497598e-05,0.00031026497210818,1,79
42.0875600123502,-1.99372158440375e-05,-0.0115982023871146,157.99578069225,0,-3.55529854072372e-05,-1.50567805063716e-05,0.000347773786917454,1,80
42.0827118183374,-2.14378317991501e-05,-0.0123933546204202,157.995751755013,0,-4.01537675207718e-05,-1.60742474434489e-05,0.000387133184927887,1,81
42.0778018616108,-2.29891213000279e-05,-0.0132109234921397,157.995724452778,0,-4.48634260870603e-05,-1.71246069703214e-05,0.000428379374471714,1,82
42.072828848255,-2.45884007712173e-05,-0.0140490462636388,157.995698850067,0,-4.96838631874103e-05,-1.82072729858427e-05,0.000471537177212766,1,83
42.0677914782031,-2.62325802143337e-05,-0.0149056248029422,157.995675012993,0,-5.4616965967884e-05,-1.93215400678027e-05,0.000516628568147773,1,84
42.0626884513876,-2.7918569630992e-05,-0.0157785609780743,157.995653007673,0,-5.96646215745429e-05,-2.04667027939912e-05,0.000563675522273466,1,85
42.0575184677414,-2.96432790228077e-05,-0.0166657566570597,157.995632900221,0,-6.48287171534491e-05,-2.1642055742198e-05,0.000612700014586575,1,86
42.0522802271972,-3.14036183913959e-05,-0.0175651137079229,157.995614756754,0,-7.01111398506644e-05,-2.28468934902129e-05,0.00066372402008383,1,87
42.0469724296878,-3.31964977383717e-05,-0.0184745339986884,157.995598643387,0,-7.55137768122505e-05,-2.40805106158258e-05,0.000716769513761961,1,88
42.0415937711201,-3.50180754462215e-05,-0.019391501840394,157.995584628161,0,-8.1038481670424e-05,-2.53419888700137e-05,0.00077185208636339,1,89
42.0361429312967,-3.68615034209159e-05,-0.0203118313161307,157.995572786822,0,-8.6686974002019e-05,-2.66295586965025e-05,0.000828961791613287,1,90
42.0306185859944,-3.87191819492966e-05,-0.0212309189520027,157.995563197044,0,-9.24609398700246e-05,-2.79412377122054e-05,0.000888082298982519,1,91
42.02501941099,-4.05835113182052e-05,-0.0221441612741142,157.9955559365,0,-9.83620653374295e-05,-2.92750435340356e-05,0.000949197277941946,1,92
42.0193440820602,-4.24468918144834e-05,-0.0230469548085694,157.995551082862,0,-0.000104392036467223,-3.06289937789061e-05,0.00101229039796243,1,93
42.0135912749818,-4.43017237249729e-05,-0.0239346960814725,157.995548713802,0,-0.000110552539322393,-3.20011060637302e-05,0.00107734532851484,1,94
42.0077596655316,-4.61404073365154e-05,-0.0248027816189277,157.995548906994,0,-0.000116845259965929,-3.33893980054211e-05,0.00114434573907004,1,95
42.0018479294864,-4.79553429359526e-05,-0.0256466079470393,157.99555174011,0,-0.00012327188446082,-3.47918872208918e-05,0.00121327529909888,1,96
41.995854742448,-4.97378821646093e-05,-0.0264610105403812,157.995557292753,0,-0.000129834045687092,-3.62062930568426e-05,0.00128410729832166,1,97
41.9897787793195,-5.14751820817437e-05,-0.0272385806674068,157.99556565225,0,-0.000136533163792921,-3.76291417791217e-05,0.00135677350745643,1,98
41.9836187148289,-5.31533511010972e-05,-0.0279713485450392,157.995576907854,0,-0.000143370605743523,-3.90566613833644e-05,0.00143119531747063,1,99
41.9773732237043,-5.4758497636411e-05,-0.0286513443902013,157.995591148823,0,-0.000150347738504111,-4.0485079865206e-05,0.00150729411933173,1,100
41.971040980674,-5.62767301014265e-05,-0.0292705984198164,157.995608464411,0,-0.000157465929039899,-4.19106252202817e-05,0.00158499130400719,1,101
41.9646206604659,-5.7694156909885e-05,-0.0298211408508076,157.995628943874,0,-0.000164726544316101,-4.33295254442268e-05,0.00166420826246449,1,102
41.9581109378082,-5.8996886475528e-05,-0.0302950019000978,157.995652676468,0,-0.000172130951297931,-4.47380085326765e-05,0.00174486638567108,1,103
41.9515104904985,-6.01698892269768e-05,-0.0306836258585387,157.995679753084,0,-0.000179680452675577,-4.61319679219161e-05,0.00182687407715624,1,104
41.944818008612,-6.11935836523725e-05,-0.0309761133126955,157.995710271154,0,-0.000187376094039116,-4.75059588108296e-05,0.00191008779069655,1,105
41.9380321852933,-6.20472502547366e-05,-0.0311609789230617,157.995744329746,0,-0.000195218856703598,-4.88542018389514e-05,0.00199435099263039,1,106
41.9311517136869,-6.27101695370903e-05,-0.0312267373501311,157.995782027926,0,-0.000203209721984072,-5.01709176458153e-05,0.00207950714929614,1,107
41.9241752869377,-6.31616220024548e-05,-0.0311619032543972,157.995823464762,0,-0.00021134967119559,-5.14503268709555e-05,0.0021653997270322,1,108
41.9171015981901,-6.33808881538515e-05,-0.0309549912963537,157.995868739321,0,-0.0002196396856532,-5.26866501539062e-05,0.00225187219217695,1,109
41.9099293405888,-6.33472484943015e-05,-0.0305945161364943,157.995917950672,0,-0.000228080746671954,-5.38741081342013e-05,0.00233876801106878,1,110
41.9026572151726,-6.30385857291483e-05,-0.0300683216950555,157.995971199662,0,-0.000236673734563783,-5.50064495441134e-05,0.00242591001483961,1,111
41.8952839545564,-6.24271913730226e-05,-0.0293615689312458,157.996028594268,0,-0.00024541912562814,-5.60755354868686e-05,0.00251303849379553,1,112
41.8878082992496,-6.14839591428778e-05,-0.0284587480640166,157.996090244246,0,-0.000254317295161363,-5.70727551584314e-05,0.00259987310303614,1,113
41.8802289897612,-6.01797827556666e-05,-0.0273443493123193,157.996156259354,0,-0.000263368618459788,-5.79894977547662e-05,0.00268613349766107,1,114
41.8725447666005,-5.84855559283421e-05,-0.0260028628951053,157.996226749348,0,-0.00027257347081975,-5.88171524718377e-05,0.00277153933276993,1,115
41.8647543702765,-5.63721723778574e-05,-0.0244187790313259,157.996301823986,0,-0.000281932227537585,-5.95471085056102e-05,0.00285581026346233,1,116
41.8568565412985,-5.38105258211654e-05,-0.0225765879399327,157.996381593025,0,-0.000291445263909629,-6.01707550520484e-05,0.0029386659448379,1,117
41.8488500201757,-5.07715099752192e-05,-0.020460779839877,157.996466166222,0,-0.000301112955232218,-6.06794813071167e-05,0.00301982603199624,1,118
41.8407335601524,-4.72248675440395e-05,-0.0180553708636019,157.996555654868,0,-0.00031093554852504,-6.10641563005824e-05,0.00309898451081717,1,119
41.8325059654133,-4.31357371799181e-05,-0.0153424807975179,157.996650176385,0,-0.000320912777701182,-6.13135683974245e-05,0.00317573269030128,1,120
41.8241660528786,-3.84681065222145e-05,-0.012303755341527,157.996749849732,0,-0.000331044248397085,-6.14159857964244e-05,0.00324963621022934,1,121
41.8157126394682,-3.31859632102882e-05,-0.00892084019553134,157.996854793865,0,-0.000341329566249188,-6.13596766963639e-05,0.00332026071038214,1,122
41.8071445421021,-2.72532948834987e-05,-0.00517538105943306,157.996965127741,0,-0.00035176833689393,-6.11329092960245e-05,0.00338717183054047,1,123
41.7984605777004,-2.06340891812058e-05,-0.00104902363313433,157.997080970318,0,-0.000362360165967752,-6.0723951794188e-05,0.0034499352104851,1,124
41.7896595631829,-1.32923337427686e-05,0.00347658638346284,157.997202440551,0,-0.000373104659107093,-6.0121072389636e-05,0.00350811648999682,1,125
41.7807403318865,-5.19182155620393e-06,0.0084196889531246,157.997329658475,0,-0.000384001274876907,-5.93120755230246e-05,0.00356125392603764,1,126
41.7717017828149,3.70443299584425e-06,0.013798066689291,157.997462748421,0,-0.000395048883556207,-5.8282910602508e-05,0.00360877624429454,1,127
41.7625428313885,1.34336101820745e-05,0.0196293878680701,157.997601835798,0,-0.000406246208352521,-5.7019063278115e-05,0.00365008478763572,1,128
41.7532623930278,2.4032890271186e-05,0.0259313207655705,157.997747046014,0,-0.000417591972473377,-5.55060191998741e-05,0.00368458089892937,1,129
41.7438593831531,3.55394535318771e-05,0.0327215336579003,157.997898504477,0,-0.000429084899126302,-5.37292640178141e-05,0.00371166592104372,1,130
41.734332717185,4.79904802328469e-05,0.0400176948211677,157.998056336596,0,-0.000440723711518824,-5.16742833819637e-05,0.00373074119684695,1,131
41.7246813105439,6.14231506427944e-05,0.0478374725314813,157.998220667779,0,-0.000452507132858472,-4.93265629423515e-05,0.00374120806920728,1,132
41.7149040994982,7.58735682424427e-05,0.0561976812075985,157.998391624148,0,-0.000464433712598211,-4.66711963429713e-05,0.0037424388902769,1,133
41.7050001037086,9.13735293606125e-05,0.0651117198388738,157.998569334684,0,-0.000476501305172755,-4.36917092036775e-05,0.00373369004934396,1,134
41.6949683636836,0.000107953753538149,0.0745921335573115,157.998753929079,0,-0.00048870759126226,-4.03712351382892e-05,0.00371418894498063,1,135
41.6848079199317,0.000125644960315899,0.0846514674949156,157.998945537029,0,-0.000501050251546879,-3.66929077606257e-05,0.00368316297575904,1,136
41.6745178129617,0.000144477869234707,0.0953022667836902,157.999144288227,0,-0.000513526966706765,-3.26398606845063e-05,0.00363983954025136,1,137
41.6640970832821,0.000164483199835417,0.106557076555639,157.999350312367,0,-0.000526135417422073,-2.81952275237505e-05,0.00358344603702972,1,138
41.6535447714014,0.000185691671658877,0.118428441942766,157.999563739143,0,-0.000538873284372956,-2.33421418921774e-05,0.00351320986466627,1,139
41.6428599479348,0.000208129697225185,0.13092613376458,157.99978469841,0,-0.000551738012377078,-1.80635537636341e-05,0.00342832834626583,1,140
41.6320418039237,0.000231806460971466,0.144048825590608,158.000013320664,0,-0.000564726102802149,-1.23416785520779e-05,0.00332787850306378,1,141
41.6210895605159,0.000256726840314095,0.157792416677881,158.00024973656,0,-0.000577833821153385,-6.15854803149445e-06,0.00321090728082817,1,142
41.6100024388594,0.000282895712669449,0.17215280628343,158.000494076756,0,-0.000591057432936006,5.03806024131081e-07,0.00307646162532705,1,143
41.5987796601019,0.000310317955453906,0.187125893664287,158.000746471908,0,-0.000604393203655231,7.66335184081345e-06,0.00292358848232847,1,144
41.5874204453915,0.000338998446083843,0.202707578077484,158.001007052671,0,-0.000617837398816279,1.53380576445676e-05,0.00275133479760045,1,145
41.5759240158759,0.000368942061975637,0.218893758780051,158.001275949704,0,-0.000631386283924367,2.35458916614079e-05,0.00255874751691107,1,146
41.5642895927031,0.000400153680545665,0.235680335029021,158.001553293661,0,-0.000645036124484716,3.23048221173491e-05,0.00234487358602837,1,147
41.5525164337099,0.000432629466747035,0.253058248152711,158.001839214543,0,-0.000658782906626093,4.1632550628082e-05,0.00210873941597039,1,148
41.5406039434892,0.00046633073567977,0.270998607764595,158.002133839724,0,-0.00067262149897147,5.15457123680007e-05,0.00184928927875528,1,149
41.5285515633228,0.000501210089980628,0.28946756554943,158.002437295922,0,-0.000686546490767366,6.20606759011754e-05,0.00156544691165115,1,150
41.5163587344924,0.00053722013228636,0.308431273191976,158.002749709855,0,-0.000700552471260302,7.31938097916757e-05,0.00125613605192617,1,151
41.5040248982798,0.000574313465233722,0.327855882376992,158.003071208241,0,-0.000714634029696798,8.49614826035717e-05,0.000920280436848472,1,152
41.4915494959669,0.000612442691459469,0.347707544789237,158.003401917797,0,-0.000728785755323375,9.73800629009336e-05,0.000556803803686183,1,153
41.4789319688354,0.000651560413600357,0.367952412113471,158.003741965243,0,-0.000743002237386553,0.000110465919247832,0.000164629889707438,1,154
41.4661717991561,0.000691606840728007,0.388549009153637,158.004091475901,0,-0.00075727778645439,0.000124234611351367,-0.00025731952746898,1,155
41.4532686331554,0.000732472607653514,0.409425353190424,158.004450569525,0,-0.000771605598381099,0.00013869846349077,-0.000710130508821829,1,156
41.4402221580488,0.000774035955622841,0.430501834623702,158.004819364473,0,-0.000785978590342428,0.000153868991088303,-0.00119489107497923,1,157
41.4270320610518,0.000816175125881951,0.451698843853347,158.005197979104,0,-0.000800389679514128,0.000169757709566226,-0.00171268924656933,1,158
41.4136980293799,0.000858768359676807,0.472936771279228,158.005586531777,0,-0.000814831783071948,0.000186376134346802,-0.00226461304422021,1,159
41.4002197502483,0.00090169389825337,0.494136007301219,158.005985140851,0,-0.000829297818191639,0.000203735780852292,-0.00285175048856003,1,160
41.3865969108727,0.000944829982857605,0.515216942319194,158.006393924685,0,-0.000843780702048949,0.000221848164504958,-0.00347518960021689,1,161
41.3728291788726,0.000988033533338362,0.536107136193907,158.006812998801,0,-0.000858272981320565,0.000240722819154123,-0.00413598631408045,1,162
41.3589161434842,0.00103107618395604,0.556762826629652,158.007242467379,0,-0.00087276572068692,0.000260361352357358,-0.0048350682220865,1,163
41.3448573743478,0.00107370824757394,0.577147420791604,158.007682431763,0,-0.000887249614329383,0.000280763390099295,-0.00557333083043227,1,164
41.3306524411039,0.00111568003705535,0.597224325844939,158.008132993294,0,-0.000901715356429325,0.000301928558364564,-0.00635166964531508,1,165
41.3163009133926,0.00115674186526355,0.616956948954833,158.008594253318,0,-0.000916153641168115,0.000323856483137799,-0.0071709801729322,1,166
41.3018023608545,0.00119664404506184,0.636308697286462,158.009066313176,0,-0.000930555162727122,0.000346546790403632,-0.00803215791948096,1,167
41.2871563531297,0.00123513688931351,0.655242978005001,158.009549274213,0,-0.000944910615287716,0.000369999106146693,-0.00893609839115858,1,168
41.2723624598588,0.00127197071088186,0.673723198275626,158.010043237772,0,-0.000959210693031267,0.000394213056351615,-0.00988369709416238,1,169
41.2574202244086,0.00130686796564246,0.691720788621309,158.010548300865,0,-0.000973445674784514,0.000419184898322863,-0.010875765499963,1,170
41.2423290850526,0.0013394396815201,0.709239272996201,158.011064543183,0,-0.000987604177955678,0.00044489741464423,-0.0119127789411244,1,171
41.2270884537912,0.00136926902945185,0.726290198712248,158.011592040088,0,-0.00100167440459835,0.00047133001921934,-0.0129951287154838,1,172
41.2116977426242,0.00139593918037478,0.742885113081396,158.012130866939,0,-0.00101564455676612,0.00049846212595182,-0.0141232061208787,1,173
41.1961563635521,0.00141903330522598,0.75903556341559,158.012681099097,0,-0.00102950283651258,0.000526273148745295,-0.0152974024551462,1,174
41.1804637285748,0.0014381345749425,0.774753097026778,158.013242811923,0,-0.00104323744589131,0.000554742501503391,-0.0165181090161238,1,175
41.1646192496926,0.00145282616046144,0.790049261226906,158.013816080777,0,-0.00105683658695592,0.000583849598129734,-0.0177857171016487,1,176
41.1486223274407,0.00146266315407167,0.804939387018576,158.014400975849,0,-0.00107028806496648,0.000613569504105199,-0.0191004862570349,1,177
41.1324723164945,0.0014670883334693,0.819453940167025,158.014997546648,0,-0.00108357809800906,0.000643859891219669,-0.0204621490175036,1,178
41.1161685600647,0.00146551639770227,0.833627170128145,158.015605837513,0,-0.00109669250737621,0.000674674082840275,-0.0218703061657525,1,179
41.0997104013618,0.00145736204581848,0.847493326357828,158.016225892784,0,-0.00110961711436049,0.00070596540233415,-0.0233245584844796,1,180
41.0830971835964,0.00144203997686588,0.861086658311967,158.016857756798,0,-0.00112233774025445,0.000737687173068427,-0.0248245067563824,1,181
41.0663282499789,0.00141896488989237,0.874441415446453,158.017501473894,0,-0.00113484020635065,0.000769792718410237,-0.0263697517641589,1,182
41.0494029437201,0.00138755148394588,0.887591847217181,158.018157088412,0,-0.00114711033394165,0.000802235361726713,-0.0279598942905069,1,183
41.032320603884,0.00134718395363364,0.900574702993965,158.018824636684,0,-0.00115913344134982,0.00083496136244348,-0.029594287504717,1,184
41.015080552949,0.00129712447580012,0.913436731802314,158.019504123023,0,-0.00117089283501687,0.00086788872422013,-0.0312712941224508,1,185
40.9976821092471,0.00123660472284908,0.92622718258166,158.020195543734,0,-0.0011823713184143,0.000900928386774747,-0.0329890292459629,1,186
40.9801245911102,0.00116485636718429,0.938995304271435,158.020898895125,0,-0.00119355169501363,0.000933991289825415,-0.0347456079775077,1,187
40.9624073168702,0.00108111108120951,0.951790345811071,158.0216141735,0,-0.00120441676828637,0.000966988373090221,-0.0365391454193398,1,188
40.9445296048591,0.000984600537328528,0.964661556139998,158.022341375168,0,-0.00121494934170405,0.000999830576287247,-0.0383677566737135,1,189
40.926490773409,0.000874556407945096,0.977658184197649,158.023080496433,0,-0.00122513221873818,0.00103242883913458,-0.0402295568428835,1,190
40.9082901408516,0.000750210365462988,0.990829478923456,158.023831533603,0,-0.00123494820286028,0.0010646941013503,-0.0421226610291041,1,191
40.8899270334055,0.000610777284092761,1.00422486420027,158.024594472685,0,-0.00124437956234648,0.00109652816293951,-0.044044823512003,1,192
40.8714008088352,0.000455404845272136,1.01789446368465,158.025369258496,0,-0.0012534064246914,0.00112779626505539,-0.0459923552807,1,193
40.8527108327915,0.000283223932245635,1.03188857597656,158.026155825554,0,-0.00126200838219431,0.00115835450913813,-0.047961206501688,1,194
40.8338564709254,9.33654282577685e-05,1.04625749967597,158.026954108376,0,-0.00127016502715445,0.00118805899662794,-0.0499473273414599,1,195
40.8148370888878,-0.000115039783446949,1.06105153338286,158.027764041482,0,-0.00127785595187105,0.00121676582896499,-0.0519466679665087,1,196
40.7956520523297,-0.000342860819624011,1.0763209756972,158.028585559388,0,-0.00128506074864339,0.00124433110758949,-0.0539551785433272,1,197
40.7763007269021,-0.000590966797028888,1.09211612521896,158.029418596612,0,-0.00129175900977069,0.00127061093394163,-0.0559688092384084,1,198
40.7567824935836,-0.000860216888677243,1.10848587380856,158.030263076647,0,-0.00129792984212297,0.00129545187768719,-0.0579830919401631,1,199
40.7370967946639,-0.00115143049262541,1.12547348636818,158.03111887888,0,-0.00130355041085328,0.00131866238139428,-0.0599918854246745,1,200
40.7172430877604,-0.00146541706318991,1.14312082106046,158.031985871669,0,-0.00130859739568543,0.00134004135585661,-0.0619886301899434,1,201
40.6972208304906,-0.00180298605468722,1.16146973604804,158.032863923377,0,-0.00131304747634322,0.00135938771186787,-0.0639667667339707,1,202
40.6770294804719,-0.00216494692143386,1.18056208949354,158.033752902362,0,-0.00131687733255047,0.00137650036022177,-0.0659197355547575,1,203
40.6566684953216,-0.00255210911774634,1.2004397395596,158.034652676986,0,-0.00132006364403097,0.00139117821171199,-0.0678409771503047,1,204
40.6361373326574,-0.00296528209794115,1.22114454440885,158.035563115608,0,-0.00132258309050854,0.00140322017713225,-0.0697239320186133,1,205
40.6154354859079,-0.00340520606030673,1.24271227708158,158.036484070947,0,-0.00132441177289667,0.00141241294647336,-0.0715614295324949,1,206
40.5945625917481,-0.00387234417901906,1.26515437012865,158.03741533315,0,-0.00132552347686759,0.00141849432651461,-0.0733438545640031,1,207
40.5735183226639,-0.00436709037222608,1.28847617097859,158.038356676723,0,-0.00132589140928322,0.00142118990323243,-0.0750609808600023,1,208
40.5523023511416,-0.00488983855807572,1.31268302705993,158.039307876172,0,-0.00132548877700547,0.00142022526260323,-0.0767025821673567,1,209
40.5309143496674,-0.00544098265471591,1.33778028580117,158.040268706002,0,-0.00132428878689626,0.00141532599060342,-0.0782584322329309,1,210
40.5093539907275,-0.00602091658029454,1.36377329463086,158.04123894072,0,-0.0013222646458175,0.00140621767320944,-0.079718304803589,1,211
40.487620946808,-0.00663003425295956,1.3906674009775,158.04221835483,0,-0.00131938956063111,0.00139262589639768,-0.0810719736261953,1,212
40.4657148903951,-0.00726872959085888,1.41846795226961,158.043206722838,0,-0.001315636738199,0.00137427624614457,-0.0823092124476142,1,213
40.443635520142,-0.00793723828618235,1.44717615078994,158.044203800554,0,-0.00131097881447402,0.00135088244785108,-0.0834190871669478,1,214
40.42138263937,-0.0086351631272874,1.47677661823801,158.045209268999,0,-0.00130538614177271,0.00132211078461644,-0.084387832292249,1,215
40.3989560775674,-0.0093619486765734,1.50724983116757,158.046222790501,0,-0.00129882850150255,0.00128761567896442,-0.0852009744838085,1,216
40.3763556642226,-0.0101170394964397,1.53857626613236,158.047244027384,0,-0.00129127567507101,0.00124705155341881,-0.0858440404019171,1,217
40.3535812288239,-0.0108998801492857,1.57073639968612,158.048272641975,0,-0.00128269744388555,0.00120007283050338,-0.0863025567068656,1,218
40.3306326008595,-0.0117099151975108,1.60371070838261,158.0493082966,0,-0.00127306358935366,0.0011463339327419,-0.0865620500589445,1,219
40.3075096098179,-0.0125465892035143,1.63747966877557,158.050350653585,0,-0.00126234389288281,0.00108548928265818,-0.0866080471184447,1,220
40.2842121088076,-0.0134091090240938,1.67201876479861,158.051399356392,0,-0.00125050766079344,0.00101718495906062,-0.0864254204360088,1,221
40.2607400454184,-0.0142957306936397,1.7072835099049,158.052453973032,0,-0.00123752229905782,0.000941033665896292,-0.0859964261236876,1,222
40.2370933908607,-0.0152044725409408,1.74322442492747,158.053514052649,0,-0.00122335473856122,0.000856639763396881,-0.0853026661838836,1,223
40.2132721163444,-0.0161333528947856,1.77979203069935,158.054579144389,0,-0.00120797191018889,0.000763607611794096,-0.0843257426189996,1,224
40.1892761930797,-0.0170803900839628,1.81693684805359,158.055648797399,0,-0.00119134074482607,0.000661541571319634,-0.0830472574314383,1,225
40.1651055922768,-0.0180436024372612,1.85460939782321,158.056722560825,0,-0.00117342817335801,0.000550046002205196,-0.0814488126236022,1,226
40.1407602851459,-0.0190210082834693,1.89276020084125,158.057799983812,0,-0.00115420112666997,0.00042872526468248,-0.0795120101978939,1,227
40.1162402931037,-0.0200101944078022,1.93132597464928,158.058880590041,0,-0.00113362603242588,0.000297180514856034,-0.0772177714102217,1,228
40.0915458383931,-0.0210070214211814,1.970188223623,158.059963801326,0,-0.00111166730540433,0.000155000092321762,-0.0745442945305149,1,229
40.066677193464,-0.0220069183909546,2.00921464884661,158.061049014016,0,-0.00108828885716262,1.76913254841131e-06,-0.0714690970822082,1,230
40.041634630766,-0.0230053143844695,2.04827295140436,158.062135624461,0,-0.00106345459925803,-0.000162927228995274,-0.0679696965887365,1,231
40.0164184227486,-0.0239976384690739,2.08723083238045,158.06322302901,0,-0.00103712844324783,-0.000339503856840537,-0.0640236105735346,1,232
39.9910288418616,-0.0249793197121157,2.12595599285911,158.064310624012,0,-0.00100927430068932,-0.000528375615518634,-0.0596083565600372,1,233
39.9654661605547,-0.0259457871809425,2.16431613392457,158.065397805816,0,-0.000979856083139779,-0.000729957369560817,-0.0547014520716792,1,234
39.9397306512774,-0.0268924699429022,2.20217895666105,158.066483970771,0,-0.000948837702156484,-0.000944663983498338,-0.0492804146318953,1,235
39.9138225808611,-0.0278142141437092,2.23941060191785,158.067568486765,0,-0.000916182656619071,-0.00117290303044863,-0.0433223158153008,1,236
39.8877421936637,-0.0287035342425438,2.27587096960459,158.068650607838,0,-0.000881852794696578,-0.00141505291787385,-0.0368024434012336,1,237
39.861489728425,-0.0295523617769531,2.31141839939597,158.069729559572,0,-0.000845809551880391,-0.00167148476182232,-0.0296956392202119,1,238
39.8350654238844,-0.0303526282844843,2.3459112309667,158.070804567546,0,-0.000808014363661897,-0.00194256967834237,-0.021976745102754,1,239
39.8084695187816,-0.0310962653026843,2.37920780399146,158.071874857339,0,-0.00076842866553248,-0.00222867878348236,-0.0136206028793777,1,240
39.7817022518563,-0.0317752043691001,2.41116645814497,158.072939654533,0,-0.000727013892983531,-0.00253018319329059,-0.00460205438060193,1,241
39.7547638618481,-0.0323813770212788,2.44164553310192,158.073998184706,0,-0.000683731481506435,-0.0028474540238154,0.00510405856305532,1,242
39.7276545351849,-0.032906068805801,2.47051293798716,158.075049644411,0,-0.000638542605547751,-0.00318083923336283,0.0155228181911936,1,243
39.7003742490486,-0.0333379813053814,2.49767485972611,158.076093114087,0,-0.000591407395374721,-0.00353059414926971,0.0266790030238839,1,244
39.6729229283093,-0.0336651701117683,2.52304705469436,158.077127645146,0,-0.000542285720209765,-0.00389695094113054,0.0385973156513141,1,245
39.6453004978371,-0.03387569081671,2.54654527926747,158.078152289,0,-0.000491137449275298,-0.00428014177853983,0.051302458663673,1,246
39.6175068825022,-0.0339575990119547,2.56808528982102,158.079166097059,0,-0.000437922451793735,-0.00468039883109212,0.0648191346511491,1,247
39.5895420071746,-0.0338989502892507,2.58758284273058,158.080168120737,0,-0.000382600596987493,-0.00509795426838192,0.0791720462039308,1,248
39.5614057967246,-0.0336878002403463,2.60495369437173,158.081157411443,0,-0.000325131754078987,-0.00553304026000376,0.0943858959122071,1,249
39.5330981309044,-0.0333115322737041,2.62012176611701,158.082132989267,0,-0.000265475657816874,-0.00598584774969806,0.110484724547622,1,250
39.5046187089938,-0.0327548410646439,2.63304363932677,158.083093749,0,-0.000203591505054752,-0.00645640277778897,0.127489925607645,1,251
39.4759671851548,-0.0320017491052,2.64368406035836,158.084038554113,0,-0.000139438358172461,-0.00694469015874655,0.145422230771203,1,252
39.4471432135495,-0.0310362788874065,2.65200777556909,158.084966268072,0,-7.29752795498371e-05,-0.00745069470704087,0.164302371717222,1,253
39.4181464483398,-0.0298424529032976,2.65797953131629,158.085875754349,0,-4.16133156672252e-06,-0.00797440123714197,0.184151080124628,1,254
39.3889765436877,-0.0284042936449075,2.66156407395729,158.08676587641,0,6.70444233970461e-05,-0.00851579456351992,0.204989087672346,1,255
39.3596331537551,-0.0267058236042703,2.66272614984943,158.087635497726,0,0.00014068292296163,-0.00907485950064478,0.226837126039302,1,256
39.3301159032947,-0.0247304898254212,2.66143795747755,158.088483443564,0,0.000216795033715381,-0.00965150044378355,0.249713852728576,1,257
39.3004242994214,-0.0224594375603983,2.65770150383663,158.089308386387,0,0.000295421338119394,-0.0102453001113908,0.273629628539849,1,258
39.2705578198408,-0.0198732366132407,2.65152624804919,158.090108960454,0,0.000376602347602958,-0.010855760802718,0.29859274009696,1,259
39.2405159422586,-0.0169524567879875,2.64292164923772,158.090883800027,0,0.00046037857359536,-0.0114823848170167,0.324611474023745,1,260
39.2102981443802,-0.0136776678886777,2.63189716652473,158.091631539367,0,0.000546790527525886,-0.0121246744535384,0.351694116944039,1,261
39.1799039039115,-0.0100294397193504,2.61846225903274,158.092350812735,0,0.000635878720823827,-0.0127821320115347,0.37984895548168,1,262
39.1493326985578,-0.00598834208404461,2.60262638588424,158.093040254392,0,0.000727683664918463,-0.0134542597902569,0.409084276260502,1,263
39.1185840060248,-0.00153494478679948,2.58439900620174,158.093698498599,0,0.000822245871239085,-0.0141405600889566,0.439408365904343,1,264
39.0876572929121,0.00335021865950774,2.56379843248623,158.094324138953,0,0.00091960550009552,-0.014840414124342,0.470825903687234,1,265
39.0565519813948,0.00868675990664565,2.54087839075264,158.094915606399,0,0.00101980130731973,-0.0155527187829479,0.50332713948398,1,266
