"S","A","R","P","C","dS","dA","dR","dP","dC","Q","N","uc_F","lc_f","mu","lmda","phi","kappa","epsilon","t"
90.44571,0,12.18839,125.53819,4.78594,-0.174400000000006,0,0.17426,-2.43792000000001,2.4336,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,156
90.27131,0,12.36265,123.10027,7.21954,-0.175690000000003,0,0.17554,-2.46495999999999,2.46031,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,157
90.09562,0,12.53819,120.63531,9.67985,-0.17698,0,0.17684,-2.49171,2.48671,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,158
89.91864,0,12.71503,118.1436,12.16656,-0.178280000000001,0,0.178129999999999,-2.51811000000001,2.51273,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,159
89.74036,0,12.89316,115.62549,14.67929,-0.179580000000001,0,0.17942,-2.54415,2.53834,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,160
89.56078,0,13.07258,113.08134,17.21763,-0.180869999999999,0,0.180730000000001,-2.56975,2.5635,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,161
89.37991,0,13.25331,110.51159,19.78113,-0.182179999999988,0,0.18202,-2.5949,2.58815,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,162
89.19773,0,13.43533,107.91669,22.36928,-0.183490000000006,0,0.18333,-2.6195,2.61223,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,163
89.01424,0,13.61866,105.29719,24.98151,-0.184790000000007,0,0.18464,-2.64354,2.63567,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,164
88.82945,0,13.8033,102.65365,27.61718,-0.186109999999999,0,0.18595,-2.66692,2.65841,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,165
88.64334,0,13.98925,99.98673,30.27559,-0.187419999999989,0,0.187250000000001,-2.68956999999999,2.68038,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,166
88.45592,0,14.1765,97.29716,32.95597,-0.188730000000007,0,0.188569999999999,-2.71145,2.70148,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,167
88.26719,0,14.36507,94.58571,35.65745,-0.190049999999999,0,0.18989,-2.73243000000001,2.72163,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,168
88.07714,0,14.55496,91.85328,38.37908,-0.191370000000006,0,0.1912,-2.75243999999999,2.74073,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,169
87.88577,0,14.74616,89.10084,41.11981,-0.192689999999999,0,0.19252,-2.77137,2.75865,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,170
87.69308,0,14.93868,86.32947,43.87846,-0.194009999999992,0,0.19383,-2.78910999999999,2.7753,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,171
87.49907,0,15.13251,83.54036,46.65376,-0.195340000000002,0,0.19516,-2.80553,2.7905,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,172
87.30373,0,15.32767,80.73483,49.44426,-0.196660000000008,0,0.196480000000001,-2.82051,2.80413,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,173
87.10707,0,15.52415,77.91432,52.24839,-0.197979999999987,0,0.197809999999999,-2.83386,2.81602,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,174
86.90909,0,15.72196,75.08046,55.06441,-0.199310000000011,0,0.19913,-2.84544,2.82595999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,175
86.70978,0,15.92109,72.23502,57.89037,-0.200639999999993,0,0.20045,-2.85506000000001,2.83378,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,176
86.50914,0,16.12154,69.37996,60.72415,-0.201970000000003,0,0.20177,-2.86248999999999,2.83922,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,177
86.30717,0,16.32331,66.51747,63.56337,-0.203289999999996,0,0.203110000000002,-2.86752000000001,2.84204,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,178
86.10388,0,16.52642,63.64995,66.40541,-0.204620000000006,0,0.204419999999999,-2.86987,2.84193999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,179
85.89926,0,16.73084,60.78008,69.24735,-0.205950000000001,0,0.205759999999998,-2.86928,2.83863000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,180
85.69331,0,16.9366,57.9108,72.08598,-0.207279999999997,0,0.207080000000001,-2.8654,2.83172999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,181
85.48603,0,17.14368,55.0454,74.91771,-0.208600000000004,0,0.208400000000001,-2.85791,2.82088,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,182
85.27743,0,17.35208,52.18749,77.73859,-0.20993,0,0.20973,-2.84639,2.80564,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,183
85.0675,0,17.56181,49.3411,80.54423,-0.211259999999996,0,0.21105,-2.83043,2.78554,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,184
84.85624,0,17.77286,46.51067,83.32977,-0.212590000000006,0,0.21237,-2.80954,2.76006000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,185
84.64365,0,17.98523,43.70113,86.08983,-0.213909999999998,0,0.213699999999999,-2.78322,2.72864999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,186
84.42974,0,18.19893,40.91791,88.81848,-0.215229999999991,0,0.215019999999999,-2.75087,2.69069,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,187
84.21451,0,18.41395,38.16704,91.50917,-0.216549999999998,0,0.216329999999999,-2.71194,2.64556,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,188
83.99796,0,18.63028,35.4551,94.15473,-0.217880000000008,0,0.217660000000002,-2.66574,2.59258,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,189
83.78008,0,18.84794,32.78936,96.74731,-0.219189999999998,0,0.218969999999999,-2.61162,2.53109000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,190
83.56089,0,19.06691,30.17774,99.2784,-0.220520000000008,0,0.220279999999999,-2.54893,2.46042,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,191
83.34037,0,19.28719,27.62881,101.73882,-0.221819999999994,0,0.221600000000002,-2.47699,2.37997999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,192
83.11855,0,19.50879,25.15182,104.1188,-0.223140000000001,0,0.222899999999999,-2.39522,2.28929000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,193
82.89541,0,19.73169,22.7566,106.40809,-0.224450000000004,0,0.224209999999999,-2.30315,2.18804,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,194
82.67096,0,19.9559,20.45345,108.59613,-0.225759999999994,0,0.225519999999999,-2.20049,2.07617999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,195
82.4452,0,20.18142,18.25296,110.67231,-0.227069999999998,0,0.22682,-2.08719,1.95402,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,196
82.21813,0,20.40824,16.16577,112.62633,-0.228360000000009,0,0.228110000000001,-1.96361,1.82233000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,197
81.98977,0,20.63635,14.20216,114.44866,-0.229659999999996,0,0.229410000000001,-1.83054,1.68240999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,198
81.76011,0,20.86576,12.37162,116.13107,-0.230959999999996,0,0.230699999999999,-1.68929,1.53616000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,199
81.52915,0,21.09646,10.68233,117.66723,-0.232250000000008,0,0.23199,-1.5418,1.38602999999999,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,200
81.2969,0,21.32845,9.14053,119.05326,-0.233539999999991,0,0.233280000000001,-1.39054,1.23493000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,201
81.06336,0,21.56173,7.74999,120.28819,-0.234809999999996,0,0.234549999999999,-1.23845,1.08607000000001,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,202
80.82855,0,21.79628,6.51154,121.37426,-0.236100000000008,0,0.23582,-1.08876,0.942669999999993,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,203
80.59245,0,22.0321,5.42278,122.31693,-0.237380000000002,0,0.237100000000002,-0.94465,0.807640000000006,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,204
80.35507,0,22.2692,4.47813,123.12457,-0.238640000000004,0,0.23837,-0.80908,0.683389999999989,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,205
80.11643,0,22.50757,3.66905,123.80796,-0.239899999999992,0,0.239619999999999,-0.6844,0.571550000000002,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,206
79.87653,0,22.74719,2.98465,124.37951,-0.241169999999997,0,0.240880000000001,-0.57224,0.472940000000008,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,207
79.63536,0,22.98807,2.41241,124.85245,-0.24242000000001,0,0.24213,-0.47341,0.38767,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,208
79.39294,0,23.2302,1.939,125.24012,-0.243669999999995,0,0.243369999999999,-0.38798,0.315159999999992,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,209
79.14927,0,23.47357,1.55102,125.55528,-0.244910000000004,0,0.244610000000002,-0.31536,0.254410000000007,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,210
78.90436,0,23.71818,1.23566,125.80969,-0.24615,0,0.245850000000001,-0.25454,0.204179999999994,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,211
78.65821,0,23.96403,0.98112,126.01387,-0.247379999999993,0,0.247069999999997,-0.20426,0.163049999999998,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,212
78.41083,0,24.2111,0.77686,126.17692,-0.248609999999999,0,0.248290000000001,-0.1631,0.1297,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,213
78.16222,0,24.45939,0.61376,126.30662,-0.24982,0,0.249500000000001,-0.12973,0.102830000000012,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,214
77.9124,0,24.70889,0.48403,126.40945,-0.25103,0,0.250709999999998,-0.10286,0.0813299999999941,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,215
77.66137,0,24.9596,0.38117,126.49078,-0.252230000000012,0,0.251910000000002,-0.08134,0.0641899999999964,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,216
77.40914,0,25.21151,0.29983,126.55497,-0.253429999999994,0,0.2531,-0.06419,0.0505700000000076,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,217
77.15571,0,25.46461,0.23564,126.60554,-0.254620000000003,0,0.254279999999998,-0.05058,0.0397999999999996,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,218
76.90109,0,25.71889,0.18506,126.64534,-0.255809999999997,0,0.255460000000003,-0.03981,0.0312899999999985,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,219
76.64528,0,25.97435,0.14525,126.67663,-0.256969999999995,0,0.256629999999998,-0.03129,0.0245800000000003,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,220
76.38831,0,26.23098,0.11396,126.70121,-0.258139999999997,0,0.25778,-0.02458,0.0193000000000012,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,221
76.13017,0,26.48876,0.08938,126.72051,-0.259290000000007,0,0.258939999999999,-0.0193,0.0151400000000024,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,222
75.87088,0,26.7477,0.07008,126.73565,-0.260440000000003,0,0.260080000000002,-0.01514,0.0118799999999908,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,223
75.61044,0,27.00778,0.05494,126.74753,-0.261579999999995,0,0.261209999999998,-0.01188,0.00930999999999926,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,224
75.34886,0,27.26899,0.04306,126.75684,-0.262709999999998,0,0.262330000000002,-0.00931,0.00731000000000392,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,225
75.08615,0,27.53132,0.03375,126.76415,-0.263829999999999,0,0.263449999999999,-0.0073,0.00571999999999662,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,226
74.82232,0,27.79477,0.02645,126.76987,-0.26494000000001,0,0.264559999999999,-0.00573,0.0044900000000041,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,227
74.55738,0,28.05933,0.02072,126.77436,-0.26603999999999,0,0.265650000000001,-0.00448,0.00350999999999146,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,228
74.29134,0,28.32498,0.01624,126.77787,-0.267130000000009,0,0.266739999999999,-0.00352,0.0027600000000092,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,229
74.02421,0,28.59172,0.01272,126.78063,-0.268209999999996,0,0.267810000000001,-0.00275,0.00216000000000349,12,246.00067,0.4702,0.13908,0.1117,0.07623,0.25161,0.00067,0.01,230
