"S","P0","P1","P2","R1","R2","A1","A2","Q","t"
27.4174602608638,155.312646476449,-0.00271875955855117,-0.0948476588974765,4.50805269287583,6.49472089131592,2.63507465110545,3.40749096422366,8,347
27.3436695584018,155.285898595307,-0.00276953415357411,-0.0969433820232101,4.53365379052206,6.52910326384941,2.64164442357128,3.41314377266434,8,348
27.2698246764189,155.259080850818,-0.00282061127930627,-0.0990591881865804,4.55925967071848,6.56350672668222,2.64819725528969,3.41875632572606,8,349
27.1959304817832,155.232195329377,-0.00287197657847185,-0.101194714068489,4.58486927281674,6.59793028495205,2.65473305239143,3.42432838840939,8,350
27.1219918900405,155.205244096507,-0.00292361508733841,-0.103349575135617,4.61048152749013,6.6323729538532,2.6612517212894,3.4298597250931,8,351
27.0480138167366,155.178229217732,-0.0029755118421735,-0.105523386854645,4.63609536541195,6.66683374857993,2.66775316839648,3.43535010015599,8,352
26.9740011774175,155.151152758575,-0.0030276518792447,-0.107715764692252,4.6617097172555,6.70131168432653,2.67423730012553,3.44079927797682,8,353
26.8999588876291,155.124016784561,-0.00308002023481956,-0.10992632411512,4.68732351369407,6.73580577628727,2.68070402288944,3.4462070229344,8,354
26.825891862917,155.096823361212,-0.00313260194516565,-0.112154680589928,4.71293568540097,6.77031503965643,2.68715324310109,3.45157309940749,8,355
26.7518050026306,155.069574548174,-0.00318538135036534,-0.114400424642242,4.73854515541834,6.80483849050438,2.69358486759013,3.45689727196124,8,356
26.6777031413318,155.042272381578,-0.00323834000576023,-0.116663047033166,4.7641508162638,6.83937514840583,2.69999880485333,3.46217930590612,8,357
26.6035910973858,155.014918891674,-0.00329145877050674,-0.118942013582688,4.78975155282381,6.87392403381158,2.7063949638042,3.46741896673897,8,358
26.529473689158,154.987516108716,-0.00334471850376129,-0.121236790110797,4.81534624998485,6.90848416717242,2.71277325335627,3.47261601995663,8,359
26.4553557350136,154.960066062954,-0.00339810006468028,-0.123546842437481,4.84093379263337,6.94305456893915,2.71913358242309,3.47777023105593,8,360
26.381242053318,154.932570784641,-0.00345158431242015,-0.12587163638273,4.86651306565587,6.97763425956258,2.72547585991817,3.48288136553371,8,361
