"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
6.5862622621743,4.89015313613019,0.489876927244988,106.13007751845,0,39.7352062044396,9.41174671729773,17.5499222470974,8,811,200
6.57290699647003,4.88149261503618,0.477844384947212,105.835409029677,0,40.0117964610278,9.39345651738968,17.5619261884026,8,812,200
6.55971117974267,4.87283048895078,0.465980349782947,105.539751682779,0,40.2893236244512,9.37501898118395,17.5738916157093,8,813,200
6.5466743053219,4.86416705000415,0.454284412367785,105.243097592144,0,40.5677975160229,9.35643074663272,17.5858189620606,8,814,200
6.53379585996623,4.85550258587327,0.442756149150051,104.945438872157,0,40.8472277022954,9.33768845168819,17.5977086601202,8,815,200
6.52107532384697,4.84683737984956,0.431395122876197,104.646767637206,0,41.1276234862236,9.31878873430256,17.6578726772783,8,816,200
6.5085121705323,4.83824341826752,0.420199465588312,104.347076001679,0,41.4089938988258,9.29972823242802,17.7178994587893,8,817,200
6.49610586697131,4.82972082675144,0.409167325452791,104.046356079961,0,41.691347691341,9.28050358401676,17.7777907180269,8,818,200
6.483855873478,4.82126972864302,0.39829686673965,103.744599998328,0,41.9746933278769,9.26111123609118,17.8375481624696,8,819,200
6.47176164371537,4.81289024505915,0.387586269791858,103.4417999306,0,42.2590389785472,9.24154687195449,17.8971734936279,8,820,200
6.4598226246794,4.80458249494905,0.377033730985141,103.137948062486,0,42.5443925130923,9.22180598398006,17.9566684069712,8,821,200
6.44803825668312,4.79634659515087,0.366637462678698,102.833036579695,0,42.8307614949789,9.2018840645413,18.0160345918555,8,822,200
6.43640797334063,4.78818266044769,0.356395693157242,102.527057667933,0,43.118153175973,9.18177660601162,18.0752737314494,8,823,200
6.42493120155114,4.78009080362286,0.346306666564787,102.220003512911,0,43.4065744911809,9.16147910076439,18.1343875026614,8,824,200
6.41360736148302,4.77207113551477,0.33636864283057,101.911866300335,0,43.6960320545515,9.14098704117303,18.1933775760659,8,825,200
6.4024358665578,4.76412376507088,0.326579897587483,101.60263835832,0,43.9865321548336,9.12029625827861,18.25224561583,8,826,200
6.39141612343424,4.75624879940121,0.316938722083395,101.292312584599,0,44.27808075198,9.09940393779294,18.310993279639,8,827,200
6.38054753199235,4.74844634383102,0.307443423085706,100.980882019308,0,44.5706834739937,9.07830760409551,18.3696222186229,8,828,200
6.36982948531741,4.7407165019529,0.298092322779486,100.668339702588,0,44.8643456142049,9.05700478156582,18.4281340772819,8,829,200
6.35926136968404,4.73305937567812,0.288883758659515,100.354678674574,0,45.1590721289742,9.03549299458336,18.4865304934123,8,830,200
6.34884256454021,4.72547506528728,0.279816083416563,100.039891975406,0,45.4548676358107,9.01376976752763,18.5448130980312,8,831,200
6.33857244249129,4.71796366948022,0.270887664818189,99.7239726452221,0,45.7517364118995,8.99183262477812,18.6029835153028,8,832,200
6.32845036928407,4.71052528542521,0.26209688558438,99.4069133697792,0,46.0496823930267,8.969679881261,18.6610433624626,8,833,200
6.31847570379079,4.7031600088074,0.253442143258296,99.0887054173159,0,46.3487091728956,8.94731301408919,18.7189942497427,8,834,200
6.30864779799321,4.69586793387652,0.2449218500724,98.7693397016896,0,46.6488200028227,8.92473429092227,18.7768377802965,8,835,200
6.29896599696661,4.68864915349379,0.236534432810241,98.4488071367584,0,46.9500177918063,8.90194597941984,18.8345755501232,8,836,200
6.28942963886385,4.68150375917812,0.228278332664131,98.1270986363801,0,47.2523051069563,8.87895034724149,18.8922091479923,8,837,200
6.28003805489938,4.67443184115145,0.220152005088973,97.8042051144124,0,47.5556841742763,8.85574966204681,18.9497401553675,8,838,200
