S Underlying,S Approximation,P1 Underlying,P1 Approximation,P2 Underlying,P2 Approximation,A1 Underlying,A1 Approximation,A2 Underlying,A2 Approximation,R1 Underlying,R1 Approximation,R2 Underlying,R2 Approximation
12.192703263767541,13.1168741832525,0.002004668778280261,0.00072083818754179,3.8890536758237415,2.32001633415758,5.650134264988651,5.54757733267949,4.941969169385337,4.61793953926589,9.443803175787881,10.3827413305188,13.607217629689815,13.3591853266565
11.699399604514731,12.5944523957167,0.0020050037760710715,0.000940207837867587,4.817386550194036,2.8885887367907,5.6760967165649285,5.61168967073315,4.771288142842132,4.54490653705684,9.499166173888053,10.4147614854487,13.846971993317654,13.654647127102
11.225124110363396,12.1300974262223,0.002005363170294737,0.00115751456791646,5.898111127116008,3.52730445286037,5.6836010072038965,5.65464857514762,4.560679773079051,4.44771759209159,9.540560874426083,10.4382841187096,14.08543657911633,13.9173841921596
10.771721985331226,11.6325655834595,0.0020057565237358715,0.0014063523446402,7.139652105950853,4.3840104214309,5.67455325916336,5.68377503651029,4.314239937133925,4.30580280516535,9.568434546711046,10.4611008353671,14.32467426082242,14.2014787899531
10.340659617827924,11.15064058188,0.0020061960983058314,0.00164972188711835,8.54784210450215,5.42055916398742,5.651356264688112,5.69365802907559,4.037705582591351,4.12811324079468,9.583325618538428,10.4799084027035,14.566591575859984,14.4812333918873
9.932976023008813,10.7274330982317,0.0020066979439031262,0.0018471072079151,10.125695574913438,6.52980202922528,5.6166679108145505,5.6864449506953,3.7380580070711362,3.93830515435029,9.585846132679896,10.4936581235213,14.812835486431005,14.7285418189847
9.549270158711487,10.2796834921931,0.0020072834679302257,0.00200976808293981,11.873338222836626,7.93987714351844,5.573188465598705,5.66242415677359,3.4230207911321746,3.70238566919156,9.576662507337188,10.5045230586253,15.064718037935986,14.9879188168753
9.189718364549364,9.85226302109853,0.002007981722921112,0.00207733371211037,13.78808336569107,9.55082701176505,5.523488119825603,5.62436012918656,3.1005219143434695,3.44262327638671,9.556476161585149,10.5093485342951,15.32317567997327,15.2281980052971
8.854114836082793,9.4831848217742,0.002008832779752872,0.00201545834239578,15.864633052870374,11.1864274148835,5.4698813270882365,5.58043934541981,2.7781877107525053,3.19082029719626,9.526005296986064,10.505446441116,15.588764319309652,15.4237603492547
8.541927478237525,9.10088264050954,0.0020098927616798855,0.00175788712454674,18.095373473733883,13.1659733896445,5.414349560695537,5.52442831788682,2.4629219410603214,2.90348810076121,9.485968774655307,10.4887341766819,15.861685820169424,15.6084650615816
8.252361644629168,8.77664965525817,0.0020112414505675602,0.00129653298882247,20.470731476130982,15.116611453248,5.3585088592585866,5.46776396983434,2.160601991320604,2.63917170108378,9.437072654026162,10.461476612595,16.1418378082068,15.7497962452013
7.984425155917144,8.44686097355651,0.0020129939277639987,0.00046934498246671,22.979560940793398,17.4064619867891,5.303614055131893,5.39969459370511,1.87590215784612,2.35160357125381,9.379999614097075,10.4190608161099,16.428876898709685,15.8838148995694
7.736989448997242,8.14580531116594,0.0020153186282766008,0,25.609532669790045,19.8227061035279,5.250589033480988,5.32558255321473,1.6122357673262386,2.07367820468662,9.315401195291376,10.3637687040915,16.722285827112533,16.0053752131695
7.5088434415874445,7.89718657664731,0.0020184657335240554,0,28.347507668880397,22.1111673374488,5.2000721336717115,5.25272138576086,1.3717958096695402,1.83420977052975,9.243892599239471,10.3004284208422,17.021436849794995,16.1117246506907
7.298738372208341,7.65090690003391,0.0020228124817347716,0,31.179879928467518,24.7168060395345,5.152467402956686,5.16641421974525,1.155668016701295,1.5893864729945,9.166049667021245,10.2124638307274,17.325646404471687,16.2326620216396
7.105423245790654,7.4507855779359,0.0020289366109927467,0,34.09288025331654,27.1568343922803,5.1079949454957765,5.08273432983439,0.9639897411606315,1.38600368354929,9.082407612394656,10.1134195982652,17.634218629961186,16.3561336966573
6.9276714680589535,7.25515212976925,0.0020377374104059314,0,37.07283703568408,29.9073809567432,5.066736232267917,4.98605835353197,0.796130882091398,1.18462587206382,8.993461096452357,9.98407142942241,17.946477448782673,16.5205792040349
6.76429979639434,7.08305398636324,0.002050638903270385,0,40.10639309635582,32.7170899773081,5.028672415982534,4.8868158547968,0.6508778229796577,1.0066981311401,8.899665273694321,9.83564985578005,18.26178830808262,16.7287145793817
6.614180952345276,6.94497531420128,0.002069937796288435,0,43.18067997651978,35.3193008818279,4.993715230382418,4.79735055030795,0.5266066108723312,0.86441698997446,8.801437499209209,9.68473655651971,18.579571381701463,16.964392084327
6.476251235766092,6.81096639814094,0.002099412870069165,0,46.28345254420696,38.2350302547578,4.9617309765552084,4.70352991154858,0.42143655540026326,0.72747839444827,8.699159449821144,9.50106189512769,18.8993082159768,17.2799628094024
6.349514347723382,6.70337811961546,0.0021454199110229255,0,49.40318766889195,40.9367686520747,4.932558548957705,4.62554434663323,0.3333596003330837,0.61857543182293,8.593179470840733,9.31878873430256,19.220543648889223,17.6198089737465
6.233042440167701,6.59856159767137,0.002218918418019749,0,52.52915117345985,43.967673278974,4.90602258924788,4.55090420678928,0.2603440410121636,0.513345053274173,8.483815010548449,9.09940393779294,19.542884518118818,18.0545644167891
6.125975211079222,6.50595809617729,0.002339357878623993,0,55.65143741712436,47.0630235410506,4.881942809863284,4.49063140743279,0.2004134413160085,0.421000181261802,8.371355045526364,8.85574966204681,19.865996320793013,18.5545922523402
6.027517680005783,6.43097720023663,0.0025424573671206587,0,58.760985789643975,49.9376137695981,4.860140396075796,4.44932532787912,0.15170306100301773,0.346548395548946,8.256062431832305,8.61351160579292,20.189598667137343,19.0621479958633
5.936937122024013,6.35751169367183,0.0028966414482593282,0,61.84957817678474,53.1793906693763,4.840442233980529,4.41792396895274,0.11249689989691317,0.273743393051112,8.138176140954815,8.33330919875969,20.513460112327074,19.6667904778292
5.853559510882306,6.29283915706583,0.0035402793462665796,0,64.90982114231345,56.5229482658015,4.822683554996308,4.39840390782758,0.08124876646939526,0.209639445890457,8.017913356933713,8.0548701755184,20.837392759816144,20.3017903946624
5.7767657225101985,6.24137752537563,0.004774443889586388,0,67.9351162025277,59.6679080318182,4.80670945002363,4.38721065284865,0.0565907357492508,0.158604848770821,7.895471423380513,7.8202032502942,21.161246895944085,20.8902329132686
5.705987674269906,6.19236406772553,0.0073277092590551,0,70.91962117498475,63.2606680152836,4.792375593236812,4.37811334974111,0.037332099982520364,0.110093426987607,7.771029637612463,7.60102316269601,21.484905825665045,21.5370591544863
5.640704518846775,6.15411705171235,0.013293554076598192,0,73.85820518538267,66.659629094377,4.779548426009587,4.37024805666233,0.02245153174601288,0.0725105462452558,7.644750894730468,7.44993331530204,21.808281019270915,22.1152762740546
5.580438970359253,6.11814744354994,0.031100770984130756,0.0029859909836171,76.74639953100643,70.552589915222,4.768104982716536,4.36078534965168,0.011084743816380405,0.0377728428462342,7.516783188016888,7.34341491122184,22.1313076392599,22.7296485867752
5.524753810542535,6.08755158936287,0.1731681664717546,0.0375300132296123,79.58034623643604,74.6076734675019,4.757932488414959,4.35108333672107,0.002509491456601712,0.00929391191607376,7.387260974107667,7.29733716759461,22.45394048759388,23.3119168395433
5.4732486018194315,6.063446670743,0.0684128784043759,0.0797142555634704,82.3567458041337,78.4285136932054,4.748927820102396,4.34401930007243,-0.0038706481976067885,0,7.2563064124542125,7.29800480599159,22.776150391907,23.8072716876846
5.42555661944267,6.04025042211713,-0.025507873481785542,0.139561601902501,85.07280536290428,82.7703739884717,4.7409968952439785,4.34144384318178,-0.008542650598461116,0,7.124030488962332,7.32459255904538,23.097921032261677,24.3092317302369
5.381342004933995,6.02185255239261,-0.20530028969793418,0.207275042184506,87.7261881525928,86.8357590459578,4.734054031021399,4.34639479527525,-0.011899815131336299,0,6.990534033614582,7.35117630674838,23.419246196586734,24.7230688875025
5.340297136451664,6.00422197642909,0.826768849465618,0.297024964696905,90.31496505358207,91.4256630198133,4.728021303267541,4.36172196347614,-0.014256433251151503,0,6.855908641515762,7.36382009072736,23.74012744246025,25.1299235955793
5.302140207520775,5.9889345456158,0.9742868532783325,0.402449246479624,92.83756867331176,96.1222077313145,4.722827923783246,4.38785379214408,-0.015861057486459895,0,6.720237506265761,7.34774682049447,24.060572135185794,25.4868877948971
5.266613003052125,5.97672979457202,1.0645154098758316,0.510444052822199,95.2927503369636,100.464818168693,4.7184096475318755,4.42014295105067,-0.01690823187819676,0,6.58359617393937,7.30571931856409,24.380591826973664,25.7756614059226
5.233478860239799,5.96480114856664,1.1370577797567099,0.639429158946402,97.67954019294986,105.298240112062,4.714708216217712,4.46299150681174,-0.017548659523880808,0,6.446053225292922,7.23333976679054,24.700200939242567,26.0675674242642
5.202520801394627,5.95501294975488,1.2033236014271362,0.763032903461306,99.99721053294455,109.725299461844,4.711670841347919,4.50651594151262,-0.017897863332904423,0,6.307670893157786,7.1490957798077,25.019415709285767,26.3202629369684
5.173539825775002,5.94509109565103,1.2686674641375077,0.904014140513365,102.24524233786983,114.619502640728,4.709249727597183,4.55698357266474,-0.018043448441630534,0,6.168505621343032,7.04349197913172,25.33825336342338,26.593983379694
5.146353347829699,5.93576441496551,1.336573146912433,1.04926238774242,104.4232949925122,119.532460555528,4.70740163580823,4.6077936942112,-0.01805110507056401,0,6.028608570767232,6.93297297428247,25.656731480888688,26.8724712173716
5.1207937698376575,5.92759231098397,1.4100021483535885,1.18452150199485,106.53117905945861,124.008627266998,4.7060874840317215,4.65314074112094,-0.017969504315656457,0,5.888026077979301,6.83278535427513,25.97486751568191,27.1353425166693
